news_url,image_url,title,text,source_name,date,topics,sentiment,type,tickers
https://techcrunch.com/2020/08/25/max-schrems-on-the-eu-court-ruling-that-could-cut-facebook-in-two/,https://cdn.snapi.dev/images/v1/y/w/190930143010-facebook-laptop-stock-super-169.jpg,Max Schrems on the EU court ruling that could cut Facebook in two,"Last month’s ruling by the Court of Justice of the European Union (CJEU), ripping up the EU-US Privacy Shield and sewing doubt over alternative mechanisms, has put a cat among the pigeons of international data transfers. For Facebook the impact could fall like a cleaving sword as its business is front and center following the […]",TechCrunch,"Tue, 25 Aug 2020 19:00:08 -0400",,Negative,Article,FB
https://www.fool.com/investing/2020/08/25/facebook-starbucks-lift-nasdaq-4th-straight-record/,https://cdn.snapi.dev/images/v1/c/z/105940455-1559231679482img-5373.jpg,"Facebook, Starbucks Lift Nasdaq to 4th Straight Record High",The social media giant even survived a snub from the Dow.,The Motley Fool,"Tue, 25 Aug 2020 16:04:00 -0400",,Positive,Article,"FB,SBUX"
https://www.marketwatch.com/story/facebook-twitter-execs-are-bracing-for-protecting-integrity-during-upcoming-elections-2020-08-25,https://cdn.snapi.dev/images/v1/w/e/ftw2.jpg,"Facebook, Twitter execs are bracing for protecting integrity during upcoming elections","Security executives from Facebook Inc. FB, +3.83% and Twitter Inc. TWTR, -0.23% are gearing up for a long run-up to election night, and the days following it.",Market Watch,"Tue, 25 Aug 2020 13:44:05 -0400",,Neutral,Article,"FB,TWTR"
https://www.investors.com/news/technology/facebook-stock-hits-high-e-commerce-tools/,https://cdn.snapi.dev/images/v1/d/w/dw12we-2.jpg,Facebook Stock Hits High As Social Media Giant Unveils E-Commerce Features,"Facebook announced several e-commerce features on Tuesday, including a series of tools designed to expand shopping on its social media platforms. Facebook stock climbed to a new high.",Investors Business Daily,"Tue, 25 Aug 2020 13:41:04 -0400",,Positive,Article,FB
https://techcrunch.com/2020/08/25/facebook-changes-name-of-its-annual-vr-event-and-its-overall-ar-vr-organization/,https://cdn.snapi.dev/images/v1/s/d/sdw22.jpg,Facebook changes name of its annual VR event and its overall AR/VR organization,"Facebook is moving further away from the Oculus brand. The company says it is changing the name of their augmented reality and virtual reality division to “Facebook Reality Labs,” a division which will encompass the company’s AR/VR products under the Oculus, Spark and Portal brands.",TechCrunch,"Tue, 25 Aug 2020 13:01:16 -0400",,Neutral,Article,FB
https://nypost.com/2020/08/25/facebook-stock-climbs-after-it-expands-shopping-capabilities/,https://cdn.snapi.dev/images/v1/s/i/sin22we-3.jpg,"Facebook stock climbs after it expands shopping in main app, Instagram",Facebook stock climbed 2.5 percent Tuesday afternoon after the social network announced expanded shopping capabilities on its main app as well as on Instagram.,New York Post,"Tue, 25 Aug 2020 12:57:24 -0400",,Positive,Article,FB
https://www.youtube.com/watch?v=bsrg_L94PRU,https://cdn.snapi.dev/images/v1/8/a/fmr-amazon-prime-vp-on-facebooks-new-shop-feature-that-allows-small-businesses-to-sell-direct-to.jpg,"Fmr. Amazon Prime vp on Facebook's new ""shop"" feature that allows small businesses to sell direct to",Amazon Prime inventor and Tapas Capital advisor Greg Greeley joins 'Squawk Alley' to talk about Apple's App Store regulations and Facebook's new e-commerce feature that will allow more business owners to sell their products directly to consumers through the social media app.,CNBC Television,"Tue, 25 Aug 2020 12:08:36 -0400",,Positive,Video,FB
https://www.youtube.com/watch?v=GySaS6ssUk8,https://cdn.snapi.dev/images/v1/i/4/facebook-and-instagram-will-expand-e-commerce-tools-for-consumers.jpg,Facebook and Instagram will expand e-commerce tools for consumers,"Facebook just announced a new dedicated ""shop"" tab which will allow small business owners to sell their products directly to consumers and let consumers easily purchase items through the social media app.",CNBC Television,"Tue, 25 Aug 2020 11:31:37 -0400",,Positive,Video,FB
https://techcrunch.com/2020/08/25/facebook-shop-instagram-live-shopping/,https://cdn.snapi.dev/images/v1/d/w/dw12we.jpg,"Facebook is bringing a Shop section to its app, while Instagram expands Live Shopping","Facebook is announcing a number of new e-commerce features both within the main Facebook app and on Instagram. The pandemic has forced many businesses to shift online, and Facebook made a big announcement in May around the ability of merchants to create Facebook Shops that are viewable on both Facebook and Instagram.",TechCrunch,"Tue, 25 Aug 2020 11:04:05 -0400",,Positive,Article,FB
https://www.reuters.com/article/us-facebook-news/facebook-plans-news-service-launch-in-uk-india-brazil-idUSKBN25L1X5,https://cdn.snapi.dev/images/v1/4/h/m02d20200825t2i1530944899w940fhfwllplsqrlynxmpeg7o16i.jpg,"Facebook plans news service launch in UK, India, Brazil","Facebook Inc said on Tuesday it plans to launch its news service in the United Kingdom, Germany, France, India and Brazil in the coming months, after having introduced the feature in the United States last year.",Reuters,"Tue, 25 Aug 2020 10:54:00 -0400",,Positive,Article,FB
