news_url,image_url,title,text,source_name,date,topics,sentiment,type
https://www.youtube.com/watch?v=e3AL1fElYEQ,https://cdn.snapi.dev/images/v1/s/t/stocks-2.jpg,"Stocks are on track for their worst week of 2019","The Dow drops 200 points. Are the market's cracks spreading? With CNBC's Melissa Lee and the Fast Money traders, Tim Seymour, Karen Finerman, Steve Grasso and Dan Nathan.","CNBC Television","Thu, 07 Mar 2019 18:37:41 -0500",,Negative,Video
https://www.youtube.com/watch?v=v9UYUcCIUA8,https://cdn.snapi.dev/images/v1/h/u/huawei.jpg,"China’s Huawei sues US government","Barron’s senior tech writer Jon Swartz discusses how Huawei is suing the U.S. government over a law that bans federal agencies from buying its products and the ongoing 5G race.","Fox Business","Thu, 07 Mar 2019 18:32:46 -0500",,Neutral,Video
https://www.youtube.com/watch?v=3a0l8P9tIEY,https://cdn.snapi.dev/images/v1/f/a/fair.jpg,"Fair.com CEO Sees Car Market Booming, Says Tesla Has Become Mature Product","Scott Painter, Fair.com chief executive officer, discusses the shifting world of auto sales and his views on Tesla Inc. and Uber Technologies Inc. with Bloomberg's Taylor Riggs on ""Bloomberg Markets: The Close.""","Bloomberg Markets and Finance","Thu, 07 Mar 2019 18:25:56 -0500",,Positive,Video
https://www.cnbc.com/2019/03/07/airbnb-to-buy-hoteltonight.html,https://cdn.snapi.dev/images/v1/a/i/airbnb.jpg,"Airbnb to buy HotelTonight as it battles hotels and online travel agencies","Airbnb is acquiring hotel booking site HotelTonight as it builds an expansion narrative ahead of an eventual IPO.",CNBC,"Thu, 07 Mar 2019 16:17:07 -0500",,Positive,Article
https://www.youtube.com/watch?v=2yy4FiIb-HQ,https://cdn.snapi.dev/images/v1/2/y/2yy4fiib-hq.jpg,"Airbnb to buy HotelTonight for an undisclosed amount","CNBC's Deirdre Bosa reports on Airbnb acquiring HotelTonight for an undisclosed amount. It's Airbnb's biggest push into the hotel industry.","CNBC Television","Thu, 07 Mar 2019 15:46:00 -0500",,Positive,Video
https://www.youtube.com/watch?v=i9SeylEonUs,https://cdn.snapi.dev/images/v1/i/9/i9seyleonus.jpg,"Chinese tech giant Huawei sues the US over ban","Alexis Keenan of Yahoo Finance reports on Huawei's decision to sue the United States over a product ban.","CNBC Television","Thu, 07 Mar 2019 14:08:42 -0500",,Negative,Video
https://www.forbes.com/sites/greatspeculations/2019/03/07/what-will-lyfts-ipo-valuation-be/,https://cdn.snapi.dev/images/v1/l/y/lyft.jpg,"Breaking Down Lyft's Valuation: An Interactive Analysis","Lyft recently filed for an IPO, making public the S-1 it had confidentially filed with the SEC a few months back. The company is reportedly aiming for a valuation of $20 – 25 billion, and could go public within the next month. In this note we examine what its fundamental value is.",Forbes,"Thu, 07 Mar 2019 12:58:07 -0500",,Positive,Article
https://www.youtube.com/watch?v=BmffGwQDFio&pbjreload=10,https://cdn.snapi.dev/images/v1/h/u/huawei.png,"Huawei poses a huge national security risk to US: Sean Spicer","Former White House Press Secretary Sean Spicer on mounting concerns over Huawei, U.S. trade negotiations with China and the House Judiciary Committee's investigation into President Trump.","Fox Business","Thu, 07 Mar 2019 11:04:56 -0500",,Neutral,Video
https://www.youtube.com/watch?v=n55eQd4NR2M,https://cdn.snapi.dev/images/v1/n/5/n55eqd4nr2m.jpg,"Pisani: Fed pause, trade deal already priced into market","CNBC's Bob Pisani looks ahead at the day's market action including the ECB announcement and what he thinks is leading the market downturn.","CNBC Television","Thu, 07 Mar 2019 10:57:28 -0500",,Negative,Video
https://www.youtube.com/watch?v=jppH35NQmpo,https://cdn.snapi.dev/images/v1/j/p/jpph35nqmpo.jpg,"Cramer urges investors to find the positives in crushed stocks","CNBC's Jim Cramer makes the case that investors should remain optimistic despite poor earnings reports.","CNBC Television","Thu, 07 Mar 2019 10:49:07 -0500",,Positive,Video
