news_url,image_url,title,text,source_name,date,topics,sentiment,type
https://www.youtube.com/watch?v=3_qWnffSrh0,https://cdn.snapi.dev/images/v1/3/-/3-qwnffsrh0.jpg,"How Pinterest, Lyft, Uber IPOs might affect FAANG stocks","Paul Meeks, portfolio manager of the Wireless Fund, joins ""Squawk Box"" to give his analysis of how FAANG stocks might expand to make room for Pinterest, Lyft and Uber in the event the companies go public.","CNBC Television","Thu, 21 Feb 2019 19:00:00 -0500",,Neutral,Video
https://www.youtube.com/watch?v=hmehZ9c-iKw,https://cdn.snapi.dev/images/v1/h/m/hmehz9c-ikw.jpg,"Is “Techlash” a weakness of the Western political system?","An in-depth discussion from CNBC’s special Davos Debate: Shifting Sands on whether the West’s idea of individual freedoms inhibits technology.","CNBC International TV","Mon, 18 Feb 2019 19:00:00 -0500",,Neutral,Video
https://www.youtube.com/watch?v=XaTGJBfsv3A,https://cdn.snapi.dev/images/v1/x/a/xatgjbfsv3a.jpg,"February housing market index beats expectations","CNBC's Rick Santelli reports on the strongest housing market index numbers since October of 2018.","CNBC Television","Mon, 18 Feb 2019 19:00:00 -0500",,Neutral,Video
https://www.youtube.com/watch?v=HhH80gkAwpw,https://cdn.snapi.dev/images/v1/h/h/hhh80gkawpw.jpg,"Lower market volume due to the holiday could lead to volatility: UBS' Art Cashin","Art Cashin, director of floor operations with UBS, joins ""Squawk Box"" before the bell to discuss what he's watching in the markets.","CNBC Television","Mon, 18 Feb 2019 19:00:00 -0500",,Neutral,Video
https://www.youtube.com/watch?v=0coAxW5ndEU,https://cdn.snapi.dev/images/v1/0/c/0coaxw5ndeu.jpg,"Why Greycroft's Alan Patricof wouldn't buy Uber if it went public","Alan Patricof, founder and managing director at Greycroft, joins ""Squawk Box"" to discuss what IPOs he's expecting in 2019.","CNBC Television","Mon, 18 Feb 2019 19:00:00 -0500",,Neutral,Video
https://www.youtube.com/watch?v=K-x2a5BsUeE,https://cdn.snapi.dev/images/v1/k/-/k-x2a5bsuee.jpg,"Now is a good time to buy Bitcoin, Blockchain Capital's Bogart says","Spencer Bogart, Blockchain Capital partner, discusses the outlook for Bitcoin and cryptocurrencies with Bloomberg Inteligence's Mike McGlone and Emily Chang on ""Bloomberg Technology.""","Bloomberg Technology","Mon, 18 Feb 2019 19:00:00 -0500",,Neutral,Video
https://www.youtube.com/watch?v=O_H1StOw908,https://cdn.snapi.dev/images/v1/o/-/o-h1stow908.jpg,"Payless closing all 2700 stores nationwide, filing for bankruptcy","Seana Smith, Melody Hahm and Zach Guzman of Yahoo Finance discuss Payless shoe stores filing for Chapter 11 bankruptcy and closing all 2700 stores nationwide.","Yahoo Finance","Mon, 18 Feb 2019 19:00:00 -0500",,Neutral,Video
https://www.youtube.com/watch?v=5ccqfdLGzU8,https://cdn.snapi.dev/images/v1/5/c/5ccqfdlgzu8.jpg,"Here's what needs to change on the 401(k)","Jason Zweig, WSJ columnist, joins 'The Exchange' to discuss how America's retirement plan, the 401(k) is outdated and what needs to change.","CNBC Television","Mon, 18 Feb 2019 19:00:00 -0500",,Neutral,Video
https://www.youtube.com/watch?v=mdUxWVmStrQ,https://cdn.snapi.dev/images/v1/m/d/mduxwvmstrq.jpg,"Elder Tech, made for tech-challenged seniors","Kai Stinchcombe, True Link Financial CEO, joins 'The Exchange' to discuss how his company is improving the lives of seniors through technology designed specially for the age group.","CNBC Television","Mon, 18 Feb 2019 19:00:00 -0500",,Neutral,Video
https://www.youtube.com/watch?v=1xkoyrWRXrc,https://cdn.snapi.dev/images/v1/1/x/1xkoyrwrxrc.jpg,"Here's what you need to know about the Huawei debate","CNBC's Deirdre Bosa reports on the debate regarding a potential executive order banning usage of Huawei technology and who could get hurt from the order.","CNBC Television","Mon, 18 Feb 2019 19:00:00 -0500",,Neutral,Video
https://www.forbes.com/sites/tomaspray/2019/02/17/one-fact-the-market-bears-dont-mention/,https://cdn.snapi.dev/images/v1/0/x/0x600-391.jpg,"One Fact The Market Bears Don't Mention","Even though the stock market continues to climb it has still not convinced many stock market bears. Many base their conclusions on fundamental analysis so the market's rally has not changed their outlook.",Forbes,"Sun, 17 Feb 2019 14:40:00 -0500",,Negative,Article
https://www.youtube.com/watch?v=nxDrSm-foPI,https://cdn.snapi.dev/images/v1/n/x/nxdrsm-fopi.jpg,"What's wrong & what's right with the traditional meat and dairy industry","We visited Just headquarters to try out its latest product, Just Egg. Udi Lazimy showed us the vast plant library, Chingyao walks us through their Discovery Platform, and CEO Joshua Tetrick explains what's wrong and what's right with the traditional meat and dairy industry. Produced / Shot / Edited: Gregory S. Manalo",TechCrunch,"Thu, 14 Feb 2019 19:00:00 -0500",,Neutral,Video
https://www.youtube.com/watch?v=DJba5ZiI2mE,https://cdn.snapi.dev/images/v1/d/j/djba5zii2me.jpg,"Uber pushes back against New York City","Uber Technologies Inc.’s revenue growth slowed and losses persisted in the fourth quarter, posing a challenge to investors trying to figure out Uber’s value as it prepares for a public offering this year. Bloomberg's Eric Newcomer has more on ""Bloomberg Technology.""","Bloomberg Technology","Thu, 14 Feb 2019 19:00:00 -0500",,Neutral,Video
https://www.youtube.com/watch?v=_PiNRxfMUvk,https://cdn.snapi.dev/images/v1/p/i/pinrxfmuvk.jpg,"Dow soars more than 400 points on trade optimism","Stocks soar on hopes of a U.S.-China trade deal. Is everything awesome again? With CNBC's Melissa Lee and the Fast Money traders, Tim Seymour, Brian Kelly, Steve Grasso and Guy Adami.","CNBC Television","Thu, 14 Feb 2019 19:00:00 -0500",,Neutral,Video
https://www.youtube.com/watch?v=mkr_dMJLwwM,https://cdn.snapi.dev/images/v1/m/k/mkr-dmjlwwm.jpg,"Sustainable Energy","Sustainable Energy: Innovative & Committed Industries","CNBC International TV","Thu, 14 Feb 2019 19:00:00 -0500",,Neutral,Video
https://www.youtube.com/watch?v=yaxDuxRpk9M,https://cdn.snapi.dev/images/v1/y/a/yaxduxrpk9m.jpg,"Uber FY 2018 Results: Uber's losses narrowed, revenue grew","CNBC's Deirdre Bosa reports on new 2018 results for Uber, where losses narrowed compared to 2017, but revenue growth slowed. This is right as the company is expected to go public in 2019.","CNBC Television","Thu, 14 Feb 2019 19:00:00 -0500",,Neutral,Video
https://www.youtube.com/watch?v=hMigxSg8r9k,https://cdn.snapi.dev/images/v1/h/m/hmigxsg8r9k.jpg,"Here are the four best-performing sectors so far in 2019","CNBC's Dom Chu looks ahead at the day's market action.","CNBC Television","Thu, 14 Feb 2019 19:00:00 -0500",,Neutral,Video
