news_url,image_url,title,text,source_name,date,topics,sentiment,type,tickers
https://www.marketwatch.com/story/some-40-state-ags-plan-to-take-part-in-facebook-probe-2019-10-07,https://cdn.snapi.dev/images/v1/8/i/fb7-5.jpg,"Some 40 state AGs plan to take part in Facebook probe","As many as 40 state attorneys general intend to join a New York-led investigation of Facebook Inc.","Market Watch","Mon, 07 Oct 2019 22:14:33 -0400",,Neutral,Article,FB
https://www.forbes.com/sites/annabellewoodward1/2019/10/07/facebook-to-pay-advertisers-40-million-settling-hard-fought-class-action-lawsuit/,https://cdn.snapi.dev/images/v1/s/i/fb5.jpg,"Facebook To Pay Advertisers $40 Million, Settling Hard Fought Class Action Lawsuit","The proposed settlement, which is scheduled for court review on November 8th,  follows a long, winding queue of widely-publicized lawsuits concerning Facebook’s questionable data privacy and ad-targeting practices.",Forbes,"Mon, 07 Oct 2019 18:31:51 -0400",,Neutral,Article,FB
https://www.zacks.com/stock/news/553545/facebook-fb-stock-moves-043-what-you-should-know,https://cdn.snapi.dev/images/v1/r/g/mw-gx419-facebo-20181031133215-zh.jpg,"Facebook (FB) Stock Moves -0.43%: What You Should Know","In the latest trading session, Facebook (FB) closed at $179.68, marking a -0.43% move from the previous day.","Zacks Investment Research","Mon, 07 Oct 2019 17:45:29 -0400",,Neutral,Article,FB
https://www.marketwatch.com/story/facebook-nears-40-million-settlement-in-video-metrics-lawsuit-2019-10-07,https://cdn.snapi.dev/images/v1/f/r/frf32222-1.jpg,"The Wall Street Journal: Facebook nears $40 million settlement in video-metrics lawsuit","Facebook Inc. could pay $40 million to settle a lawsuit from advertisers over miscalculated video metrics.","Market Watch","Mon, 07 Oct 2019 17:16:16 -0400",,Neutral,Article,FB
https://www.youtube.com/watch?v=x9xToJZ70k8,https://cdn.snapi.dev/images/v1/l/8/new-york-ag-met-with-doj-and-ftc-to-discuss-facebook-probe.jpg,"New York AG met with DOJ and FTC to discuss Facebook probe","CNBC's Ylan Mui reports on the New York Attorney General's meeting with the Department of Justice and Federal Trade Commission officials on the probe of Facebook.","CNBC Television","Mon, 07 Oct 2019 15:59:36 -0400",,Neutral,Video,FB
https://seekingalpha.com/article/4295460-facebook-back-offensive,https://cdn.snapi.dev/images/v1/2/g/105632161-1545065307257employeewalkspastafacebooklogo.jpg,"Facebook: Back On The Offensive","Facebook starts taking steps to return the business to growth mode versus complying with regulatory requests.","Seeking Alpha","Mon, 07 Oct 2019 14:34:53 -0400",,Positive,Article,FB
https://investorplace.com/2019/10/7-of-the-best-stocks-to-buy-for-growth-investors/,https://cdn.snapi.dev/images/v1/e/t/etf26.jpg,"7 of the Best Stocks to Buy for Growth Investors","A weak start for stocks in October will create good entry points for growth investors. Here are seven of the best prospects to look at.",InvestorPlace,"Mon, 07 Oct 2019 14:25:51 -0400",,Positive,Article,"AMTD,BMY,FB,JCI,MS,NOK,PYPL"
https://247wallst.com/technology-3/2019/10/07/is-there-more-to-come-after-paypal-pulls-out-of-libra-association/,https://cdn.snapi.dev/images/v1/e/6/m02d20191001t2i1436041400rlynxmpef903miw640.jpg,"Is There More to Come After PayPal Pulls Out of Libra Association?","PayPal Holdings Inc. (NASDAQ: PYPL) has said that it will pull out of Facebook Inc.","24/7 Wall Street","Mon, 07 Oct 2019 12:40:55 -0400",,Neutral,Article,"FB,PYPL"
https://www.zacks.com/stock/news/553242/facebooks-fb-libra-project-in-question-after-paypal-pypl-withdraws,https://cdn.snapi.dev/images/v1/o/7/lib772-1.jpg,"Facebook's (FB) Libra Project in Question After PayPal (PYPL) Withdraws","The coalition Facebook (FB) formed to create its cryptocurrency project named Libra is starting to unravel.","Zacks Investment Research","Mon, 07 Oct 2019 12:20:00 -0400",,Neutral,Article,"FB,PYPL"
https://www.cnbc.com/2019/10/07/facebook-twitter-investigations-in-ireland-reach-conclusion.html,https://cdn.snapi.dev/images/v1/o/j/105408029-1534856426745gettyimages-962130594.jpeg,"Ireland's investigations into Facebook and Twitter reach a conclusion","Ireland's Data Protection Commission has concluded investigations into Facebook's WhatsApp and Twitter over possible breaches of EU data privacy rules, a spokesperson for the agency told CNBC Monday.",CNBC,"Mon, 07 Oct 2019 10:26:00 -0400",,Neutral,Article,"FB,TWTR"
https://www.cnbc.com/2019/10/07/eu-questions-facebook-about-risks-from-libra-cryptocurrency.html,https://cdn.snapi.dev/images/v1/q/s/fb4.jpg,"The EU is questioning Facebook about risks from libra cryptocurrency","The EU has sent a questionnaire to Facebook and the Libra Association seeking clarification about their proposed digital currency called libra.",CNBC,"Mon, 07 Oct 2019 08:40:00 -0400",,Negative,Article,FB
https://www.theguardian.com/technology/2019/oct/07/paypal-pulls-out-facebook-libra-cryptocurrency,https://cdn.snapi.dev/images/v1/k/f/5058jpgwidth460quality85autoformatfitmaxs45a041bc662e3b0072928f3e9991d206.jpg,"PayPal pulls out of Facebook's Libra cryptocurrency","Payments company becomes first to withdraw from controversial digital project","The Guardian","Mon, 07 Oct 2019 05:45:49 -0400",,Neutral,Article,"FB,PYPL"
https://www.youtube.com/watch?v=LTppYydUicE,https://cdn.snapi.dev/images/v1/s/9/coinflex-to-offer-libra-based-derivatives.jpg,"CoinFLEX to Offer Libra-Based Derivatives","Mark Lamb, chief executive officer at CoinFLEX, discusses his company offering Libra-based derivatives to bet on whether Facebook’s cryptocurrency will meet its target launch date. He speaks on “Bloomberg Markets: European Open.”","Bloomberg Markets and Finance","Mon, 07 Oct 2019 05:15:49 -0400",,Neutral,Video,FB
https://www.cnbc.com/2019/10/06/these-stocks-could-under-perform-in-a-progressive-democratic-agenda.html,https://cdn.snapi.dev/images/v1/j/3/106165348-1570210819581gettyimages-1167635428.jpeg,"These stocks could have the most to lose if a progressive Democratic agenda takes hold in 2020","J.P. Morgan's list includes U.S. companies that would be affected by policy initiatives in areas like anti-trust, financial regulation, climate change, healthcare reform and minimum wage, among others.",CNBC,"Sun, 06 Oct 2019 15:43:00 -0400",,Negative,Article,"BAC,BAH,CI,CVS,CVX,CXW,FB,GEO,GOOG,GOOGL,GPS,LMT,NOC,PZZA,WBA,WFC,XOM"
https://www.fool.com/investing/2019/10/06/why-instagrams-new-snapchat-clone-is-a-big-deal-fo.aspx,https://cdn.snapi.dev/images/v1/w/y/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5415852finstagram-threads-facebookjpgw700opresize.jpg,"Why Instagram's New Snapchat Clone Is a Big Deal for Snap and Not a Big Deal for Facebook","Facebook won't stop trying to copy Snapchat.","The Motley Fool","Sun, 06 Oct 2019 13:00:00 -0400",,Neutral,Article,"FB,SNAP"
https://www.fool.com/investing/2019/10/06/better-buy-facebook-vs-twitter.aspx,https://cdn.snapi.dev/images/v1/f/b/fbwi8222-1.jpg,"Better Buy: Facebook vs Twitter","In a battle of social media platforms, there's a clear winner.","The Motley Fool","Sun, 06 Oct 2019 12:12:00 -0400",,Neutral,Article,"FB,TWTR"
https://www.fool.com/investing/2019/10/06/investing-in-tech-stocks-what-you-need-to-know.aspx,https://cdn.snapi.dev/images/v1/s/t/stockstobuymsn-2.jpg,"Investing in Tech Stocks: What You Need to Know","Want to invest in tech stocks? Start here.","The Motley Fool","Sun, 06 Oct 2019 12:02:00 -0400",,Neutral,Article,"AAPL,AMZN,CSCO,FB,GOOG,GOOGL,INTC,MSFT,ORCL,T,VZ,VZA"
