news_url,image_url,title,text,source_name,date,topics,sentiment,type,tickers
https://seekingalpha.com/article/4332093-3-stocks-rally-when-coronavirus-fears-ease,https://cdn.snapi.dev/images/v1/x/x/stockstobuymsn-2.jpg,"These 3 Stocks Could Rally When Coronavirus Fears Ease","These 3 Stocks Could Rally When Coronavirus Fears Ease","Seeking Alpha","Sun, 15 Mar 2020 20:57:44 -0400",,Positive,Article,"FB,NFLX,TWTR"
https://www.investopedia.com/articles/investing/060315/why-facebook-biggest-threat-googles-adrevenue-throne.asp,https://cdn.snapi.dev/images/v1/i/y/4000jpgwidth460quality85autoformatfitmaxs0fa3234efc0c40297d3f017c1eb6c417.jpg,"Facebook Is the Biggest Threat to Google's Ad Revenue Throne","Google's only real competitor on the web is not a search engine at all; rather, it is another well-known internet giant: Facebook.",Investopedia,"Sun, 15 Mar 2020 15:42:22 -0400",,Neutral,Article,"GOOG,GOOGL,FB"
https://www.fool.com/investing/2020/03/15/3-stocks-to-consider-adding-while-the-stock-market.aspx,https://cdn.snapi.dev/images/v1/y/t/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5631972fgettyimages-1132660268gogfbjpgw700opresize.jpg,"3 Stocks to Consider Adding While the Stock Market Falls Due to Coronavirus","The coronavirus pandemic is causing selling across the board, which may be an opportunity to buy quality stocks at bargain prices.","The Motley Fool","Sun, 15 Mar 2020 09:19:00 -0400",,Positive,Article,"AAPL,FB,GOOG,GOOGL"
https://www.fool.com/investing/2020/03/15/the-coronavirus-pandemic-will-delay-2020-ipos.aspx,https://cdn.snapi.dev/images/v1/b/i/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5635232fipo-gettyimages-1065255374jpgw700opresize.jpg,"The Coronavirus Pandemic Will Delay 2020 IPOs","COVID-19 and initial public offerings don’t go well together.","The Motley Fool","Sun, 15 Mar 2020 07:00:00 -0400",,Negative,Article,"BYND,FB,KRTX,LYFT,UBER"
https://investorplace.com/2020/03/4-top-stock-trades-for-monday-fb-ge-gold/,https://cdn.snapi.dev/images/v1/t/8/asi23-4.jpg,"4 Top Stock Trades for Monday: FB, GE, Gold","After a bumpy week, we're taking a closer look at Facebook, General Electric, gold and bitcoin as our top stock trades.",InvestorPlace,"Fri, 13 Mar 2020 15:43:44 -0400",gold,Positive,Article,"FB,GE,GLD"
https://www.cnet.com/news/facebook-pledges-20-million-to-coronavirus-global-relief-efforts/,https://cdn.snapi.dev/images/v1/g/e/gettyimages-1206462949.jpg,"Facebook pledges $20 million to coronavirus global relief efforts","The social media site is teaming up with the United Nations Foundation.",CNET,"Fri, 13 Mar 2020 13:58:46 -0400",,Neutral,Article,FB
https://www.fool.com/investing/2020/03/13/time-sensitive-why-google-facebook-and-yandex-stoc.aspx,https://cdn.snapi.dev/images/v1/k/t/os823.jpg,"Why Google, Facebook, and Yandex Stock Rebounded Today","Hopes emerge for a grand bargain on coronavirus relief.","The Motley Fool","Fri, 13 Mar 2020 13:08:00 -0400",,Positive,Article,"FB,GOOG,GOOGL,YNDX"
https://techcrunch.com/2020/03/13/facebook-commits-20m-to-unf-who-and-cdc-to-tackle-covid-19/,https://cdn.snapi.dev/images/v1/2/w/gettyimages-1206590121jpgw599.jpg,"Facebook commits $20M to UNF, WHO and CDC to tackle COVID-19","Facebook said on Friday that it is committing to match $20 million in donations, a tiny fraction of its quarterly profit, to support global relief efforts for COVID-19 coronavirus.",TechCrunch,"Fri, 13 Mar 2020 13:04:54 -0400",,Neutral,Article,FB
https://investorplace.com/2020/03/how-does-the-coronavirus-impact-the-5-greatest-large-cap-stocks/,https://cdn.snapi.dev/images/v1/v/9/paoakdew3-1.jpg,"How Does the Coronavirus Impact the 5 Biggest U.S. Stocks?","America's five biggest companies are all getting slammed because of the coronavirus, but these large-cap stocks won't suffer forever.",InvestorPlace,"Fri, 13 Mar 2020 11:25:37 -0400",,Neutral,Article,"AAPL,AMZN,FB,GOOG,GOOGL,MSFT"
https://www.fool.com/investing/2020/03/13/facebook-google-more-exposed-to-coronavirus.aspx,https://cdn.snapi.dev/images/v1/e/c/apps23.jpg,"Facebook and Google Are More Exposed to the Coronavirus Than You Think","Both tech giants could struggle with lower ad revenue as a global recession hits.","The Motley Fool","Fri, 13 Mar 2020 11:06:56 -0400",,Negative,Article,"FB,GOOG,GOOGL"
