news_url,image_url,title,text,source_name,date,topics,sentiment,type,tickers
https://www.youtube.com/watch?v=D9YSmkQCmZE,https://cdn.snapi.dev/images/v1/d/9/d9ysmkqcmze.jpg,"Facebook's fundamental business model is about selling people's information: Gerry Baker","Wall Street Journal Editor-at-Large Gerry Baker on Facebook CEO Mark Zuckerberg's defense of the company.","Fox Business","Thu, 24 Jan 2019 19:00:00 -0500",,Neutral,Video,FB
https://www.youtube.com/watch?v=vu7vbhD3BkA,https://cdn.snapi.dev/images/v1/v/u/vu7vbhd3bka.jpg,"Mark Zuckerberg defends Facebook business practices in WSJ op-ed","Facebook founder and CEO Mark Zuckerberg penned an op-ed defending the social media company's advertising practices and ensuring users that Facebook is not selling private information.","CNBC Television","Thu, 24 Jan 2019 19:00:00 -0500",,Neutral,Video,FB
https://www.youtube.com/watch?v=9PqKJkGRbtY,https://cdn.snapi.dev/images/v1/9/p/9pqkjkgrbty.jpg,"Facebook has become the face of any anti-tech sentiment: Matt Murray","Wall Street Journal Editor-in-Chief Matt Murray on the partial government shutdown over funding for a border wall, the Federal Reserve and Sen. Elizabeth Warren's calls for a tax on the wealthiest Americans.","Fox Business","Thu, 24 Jan 2019 19:00:00 -0500",,Neutral,Video,FB
https://www.youtube.com/watch?v=l5XF_NF2Lto,https://cdn.snapi.dev/images/v1/l/5/l5xf-nf2lto.jpg,"How investors should handle stocks such as Tesla, Facebook, Twitter and Netflix.","Tesla, Facebook, Twitter and Netflix - Citron Research founder Andrew Left","Fox Business","Thu, 24 Jan 2019 19:00:00 -0500",,Neutral,Video,"FB,NFLX,TSLA,TWTR"
https://www.youtube.com/watch?v=T7QsdywLo8U,https://cdn.snapi.dev/images/v1/t/7/t7qsdywlo8u.jpg,"Integrating Facebook's apps might make it harder to break up the company: NYT Writer","Mike Isaac of the New York Times discusses Facebook's app integration with Instagram and WhatsApp and the threats posed by regulators for its data misuse.","CNBC Television","Thu, 24 Jan 2019 19:00:00 -0500",,Neutral,Video,FB
https://www.youtube.com/watch?v=xEyDNtc9NTM,https://cdn.snapi.dev/images/v1/x/e/xeydntc9ntm.jpg,"Facebook may have to go private again: TheGlobe.com co-founder","TheGlobe.com co-founder Stephan Paternot discusses how Facebook CEO Mark Zuckerberg defended his platform in a Wall Street Journal op-ed.","Fox Business","Thu, 24 Jan 2019 19:00:00 -0500",,Neutral,Video,FB
https://www.youtube.com/watch?v=IP2w-ytG0r0,https://cdn.snapi.dev/images/v1/i/p/ip2w-ytg0r0.jpg,"Breaking up company over consumer privacy is unusual, says former FTC commissioner","Mozelle Thompson, a former commissioner of the FTC, tells CNBC's ""Closing Bell"" team about how it may be possible to tear down Facebook's brand and business amid data and privacy tensions.","CNBC Television","Wed, 23 Jan 2019 19:00:00 -0500",,Neutral,Video,FB
https://www.youtube.com/watch?v=Ox2vCbEvZaA,https://cdn.snapi.dev/images/v1/o/x/ox2vcbevzaa.jpg,"Chan Zuckerberg-Backed Fund Targets Bay Area Housing","The philanthropy started by Facebook's Mark Zuckerberg and his wife Priscilla Chan is backing a fresh effort to address the housing shortage in the San Francisco Bay area, where an explosion of tech wealth has deepened inequality and contributed to an affordability crisis for lower- and middle-income residents.","Bloomberg Technology","Wed, 23 Jan 2019 19:00:00 -0500",,Neutral,Video,FB
https://www.youtube.com/watch?v=GMHO3LWFLv4,https://cdn.snapi.dev/images/v1/g/m/gmho3lwflv4.jpg,"Advocacy groups call on FTC to break up Facebook","“Bulls & Bears” panel on how advocacy groups are pushing the FTC to break up Facebook.","Fox Business","Wed, 23 Jan 2019 19:00:00 -0500",,Neutral,Video,FB
https://www.youtube.com/watch?v=e1pWKR-fXmc,https://cdn.snapi.dev/images/v1/e/1/e1pwkr-fxmc.jpg,"Social media has been taken over by Trump-haters: Varney","FBN's Stuart Varney on mounting concerns over the harmful impact of social media.","Fox Business","Tue, 22 Jan 2019 19:00:00 -0500",,Neutral,Video,"FB,GOOGL,SPOT,TWTR"
