news_url,image_url,title,text,source_name,date,topics,sentiment,type,tickers
https://www.youtube.com/watch?v=jKmf2N1z8ts,https://cdn.snapi.dev/images/v1/m/q/facebooks-political-ad-policy-is-insufficient-says-arjunas-lamb.jpg,"Facebook's Political Ad Policy Is Insufficient, Says Arjuna's Lamb","Oct.08 -- Natasha Lamb, managing partner at Arjuna Capital, discusses the role of Facebook Inc. and social media platforms' impact on the U.S. presidential election on ""Bloomberg Technology.""",Bloomberg Technology,"Thu, 08 Oct 2020 18:44:38 -0400",,Negative,Video,FB
https://www.youtube.com/watch?v=2I6fgjZvwmo,https://cdn.snapi.dev/images/v1/m/q/former-google-design-ethicist-on-big-techs-big-problems.jpg,Former Google Design Ethicist on Big Tech's big problems,"Tristan Harris, Center for Humane Technology co-founder, former Google design ethicist, and featured participant in Netflix’s documentary, 'The Social Dilemma,' joins 'Power Lunch' to discuss whether social media companies have a moral compass.",CNBC Television,"Thu, 08 Oct 2020 15:09:53 -0400",,Negative,Video,"AAPL,AMZN,FB,GOOG,GOOGL"
https://investorplace.com/2020/10/why-its-time-for-bears-to-stand-down-regarding-facebook-stock/,https://cdn.snapi.dev/images/v1/d/u/191017090323-01-mark-zuckerberg-0524-file-super-169.jpg,Why It’s Time for Bears to Stand Down Regarding Facebook Stock,Fears still visible both off and on the price chart may be less than they’re cracked up to be in Facebook stock.,InvestorPlace,"Thu, 08 Oct 2020 14:49:34 -0400",,Positive,Article,FB
https://www.forbes.com/sites/johntamny/2020/10/08/with-facebook-and-instagram-antitrust-officials-are-looking-backwards/,https://cdn.snapi.dev/images/v1/w/i/with-facebook-and-instagram-antitrust-officials-are-looking-backwards.jpg,"With Facebook And Instagram, Antitrust Officials Are Looking Backwards","With their focus on Instagram, it's as thought antitrust officials want to advertise their ignorance.",Forbes,"Thu, 08 Oct 2020 14:00:00 -0400",,Negative,Article,FB
https://www.youtube.com/watch?v=IRkQksrfpEo,https://cdn.snapi.dev/images/v1/m/q/antitrust-expert-breaks-down-big-tech-concerns.jpg,Antitrust expert breaks down Big Tech concerns,"CNBC's ""Squawk Alley"" team is joined by Tim Wu, Columbia University law professor, to break down what may happen next for Big Tech companies.",CNBC Television,"Thu, 08 Oct 2020 12:24:07 -0400",,Negative,Video,"AAPL,AMZN,FB,GOOG,GOOGL"
https://www.youtube.com/watch?v=S5-GeRrejAU,https://cdn.snapi.dev/images/v1/m/q/facebook-rakes-in-political-ad-money-heres-whats-happening.jpg,Facebook rakes in political ad money — Here's what's happening,CNBC's Julia Boorstin and CNBC.com tech reporter Ari Levy discuss how Facebook is making money off political ads as the only digital channel left showing them.,CNBC Television,"Thu, 08 Oct 2020 12:09:31 -0400",,Neutral,Video,FB
https://www.zacks.com/stock/news/1073012/tiktok-snapchat-beat-facebooks-fb-instagram-popularity,https://cdn.snapi.dev/images/v1/y/z/s2wedf-3.jpg,"Tiktok, Snapchat Beat Facebook's (FB) Instagram Popularity","While Facebook's (FB) Instagram tops actual engagement numbers among teens, it lags behind Snapchat and TikTok in popularity.",Zacks Investment Research,"Thu, 08 Oct 2020 10:56:00 -0400",,Neutral,Article,FB
https://www.youtube.com/watch?v=XKCyvNpYvtQ,https://cdn.snapi.dev/images/v1/m/q/should-big-tech-be-broken-up-here-are-both-sides-of-the-antitrust-debate.jpg,Should Big Tech be broken up? Here are both sides of the antitrust debate,"House Democrats this week released an antitrust report calling out Big Tech giants Amazon, Apple, Facebook and Google as monopolists and calling for new laws to restrict how they do business. CNBC's Jon Fortt looks at both sides of the issue.",CNBC Television,"Thu, 08 Oct 2020 09:11:02 -0400",,Negative,Video,"AAPL,AMZN,FB,GOOG,GOOGL,MSFT"
https://www.youtube.com/watch?v=pKhBjlkuOaI,https://cdn.snapi.dev/images/v1/m/q/two-former-lawmakers-debate-the-best-approach-to-more-federal-aid.jpg,Two former lawmakers debate the best approach to more federal aid,"Judd Gregg, former governor and senator of New Hampshire, and Deval Patrick, founder of Together Fund PAC and former Massachusetts governor, join CNBC's ""Squawk Box"" to discuss the fight over stimulus and how the Democrats and Republicans can come to a deal.",CNBC Television,"Thu, 08 Oct 2020 09:09:20 -0400",,Neutral,Video,"AAPL,AMZN,FB,GOOG,GOOGL,MSFT"
https://www.cnbc.com/2020/10/08/trump-biden-pacs-spend-big-on-facebook-as-election-nears.html,https://cdn.snapi.dev/images/v1/n/q/106533460-1589289124922gettyimages-1212201223.jpeg,Facebook rakes in political ad money as campaigns flood the only digital channel available,"Ads from politicians and campaigns accounted for at least 3% of Facebook's estimated third-quarter revenue in the U.S., according to publicly available data.",CNBC,"Thu, 08 Oct 2020 08:01:44 -0400",Political,Neutral,Article,FB
https://www.youtube.com/watch?v=v5SBIpTW1Qo,https://cdn.snapi.dev/images/v1/m/q/facebook-will-halt-political-ads-after-polls-close-on-election-day.jpg,Facebook will halt political ads after polls close on Election Day,Facebook announced it will stop running political ads in the U.S. after polls close on Nov. 3 and keep them halted for an indefinite period. CNBC's Becky Quick reports.,CNBC Television,"Thu, 08 Oct 2020 06:44:49 -0400",Political,Neutral,Video,FB
