news_url,image_url,title,text,source_name,date,topics,sentiment,type,tickers
https://www.benzinga.com/news/20/04/15844689/making-most-of-lockdowns-facebook-gaming-launches-earlier-than-planned,https://cdn.snapi.dev/images/v1/n/z/105223282-gettyimages-953502232530x298.jpg,"Making Most Of Lockdowns, Facebook Gaming Launches Earlier Than Planned","Capitalizing on stay-at-home orders and lockdowns, Facebook Inc. (NASDAQ: FB) accelerated the launch of a dedicated gaming stream app.",Benzinga,"Mon, 20 Apr 2020 22:53:31 -0400",,Positive,Article,FB
https://www.fool.com/investing/2020/04/20/facebook-and-google-will-have-to-pay-to-publish-ne.aspx,https://cdn.snapi.dev/images/v1/x/u/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5687022ffacebook-australia-fines-mfjpgw700opresize.jpg,Facebook and Google Will Have to Pay to Publish News in Australia,"With the COVID-19 pandemic hurting media companies and with little chance of a voluntary agreement,  the tech content payment rule in Australia will be mandatory.",The Motley Fool,"Mon, 20 Apr 2020 13:32:00 -0400",,Neutral,Article,"FB,GOOG,GOOGL"
https://www.fool.com/investing/2020/04/20/facebook-still-wants-a-piece-of-the-cryptocurrency.aspx,https://cdn.snapi.dev/images/v1/p/u/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5686532fgettyimages-1156412412jpgw700opresize.jpg,Facebook Still Wants a Piece of the Cryptocurrency Market,The social networking giant isn’t abandoning its fintech dreams.,The Motley Fool,"Mon, 20 Apr 2020 12:30:00 -0400",,Neutral,Article,FB
https://www.fool.com/investing/2020/04/20/facebook-to-introduce-a-gaming-app-to-take-on-amaz.aspx,https://cdn.snapi.dev/images/v1/3/s/105143412-gettyimages-840900114.jpg,Facebook to Introduce a Gaming App to Take on Amazon's Twitch,The social media titan accelerated its plans in the gaming space due to the pandemic.,The Motley Fool,"Mon, 20 Apr 2020 12:19:00 -0400",,Positive,Article,FB
https://techcrunch.com/2020/04/20/facebooks-covid-19-survery-cmu-delphi-google/,https://cdn.snapi.dev/images/v1/j/p/osqxj4-0a7y-1.jpg,"Facebook launches COVID-19 data maps for the US, will take its symptom tracking efforts global","Many, many symptoms trackers have launched during the coronavirus pandemic, but few with the potential to reach even a bucketful of Facebook’s vast ocean of users. Facebook launched a symptom tracking partnership with Carnegie Mellon University’s Delphi epidemiological research center early this month, and now the company now plans to expand the project outside of […]",TechCrunch,"Mon, 20 Apr 2020 12:15:27 -0400",,Positive,Article,FB
https://www.cnet.com/news/coronavirus-could-push-apple-google-amazon-facebook-deeper-into-our-wallets/,https://cdn.snapi.dev/images/v1/a/d/gettyimages-1161369864-contactless-phone-payment.jpg,"Coronavirus could push Apple, Google, Amazon, Facebook deeper into our wallets",Tech companies have been eyeing our wallets for years. Now they might just get them.,CNET,"Mon, 20 Apr 2020 11:26:00 -0400",,Neutral,Article,"AAPL,AMZN,FB,GOOG,GOOGL"
https://www.marketwatch.com/story/facebook-releases-national-map-showing-coronavirus-symptoms-2020-04-20,https://cdn.snapi.dev/images/v1/h/a/f2.jpg,Facebook releases national map showing coronavirus symptoms,"Facebook Inc. FB, +0.64% on Monday made available a national map of how counties are impacted by the coronavirus pandemic.",Market Watch,"Mon, 20 Apr 2020 11:21:18 -0400",,Neutral,Article,FB
https://nypost.com/2020/04/20/australia-orders-facebook-google-to-pay-ad-revenue-to-local-media/,https://cdn.snapi.dev/images/v1/f/a/facebook-logo-1-1jpgquality90stripall.jpg,"Australia orders Facebook, Google to pay local media a portion of ad revenue","Facebook and Google will now have to pay local media firms a cut of the advertising revenue they rake in when using their content, the Australian government said Monday.",New York Post,"Mon, 20 Apr 2020 11:14:26 -0400",,Neutral,Article,"FB,GOOG,GOOGL"
https://www.fool.com/investing/2020/04/20/this-is-instagram-opportunity-make-igtv-success.aspx,https://cdn.snapi.dev/images/v1/r/k/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5685162figtv-instagram-facebookjpgw700opresize.jpg,This Is Instagram's Opportunity to Make IGTV a Success,The long-form video platform has struggled to build a network of creators and viewers.,The Motley Fool,"Mon, 20 Apr 2020 11:04:42 -0400",,Positive,Article,FB
https://techcrunch.com/2020/04/20/google-and-facebook-must-pay-media-for-content-reuse-says-australia/,https://cdn.snapi.dev/images/v1/1/0/105940458-1559231679482img-5188.jpg,"Google and Facebook must pay media for content reuse, says Australia",The Australia government has said it will adopt a mandatory code to require tech giants such as Google and Facebook to pay local media for reusing their content.,TechCrunch,"Mon, 20 Apr 2020 10:48:19 -0400",,Neutral,Article,"FB,GOOG,GOOGL"
https://247wallst.com/media/2020/04/20/will-facebooks-gaming-app-compete/,https://cdn.snapi.dev/images/v1/l/a/lamdnfhhh.jpg,Will Facebook’s Gaming App Compete?,"Facebook Inc. (NASDAQ: FB) is getting into mobile gaming yet again, as the social media giant has announced an app to capitalize on this growing trend.",24/7 Wall Street,"Mon, 20 Apr 2020 10:47:27 -0400",,Neutral,Article,FB
https://techcrunch.com/2020/04/20/facebooks-new-gaming-app-launches-on-android-with-ios-version-coming-soon/,https://cdn.snapi.dev/images/v1/f/b/fbuu-7.jpg,"Facebook’s new Gaming app launches on Android, with iOS version coming soon","Facebook’s dedicated Gaming app is now live on Android, months before its planned June release. The social media giant pushed the app out two months prior to its scheduled unveiling amid a global pandemic that’s left people all over the world isolated at home, rapidly burning through entertainment options.",TechCrunch,"Mon, 20 Apr 2020 10:00:51 -0400",,Positive,Article,FB
https://www.cnet.com/news/facebook-maps-out-coronavirus-symptoms-across-us/,https://cdn.snapi.dev/images/v1/o/r/facebook-1084449-1920-2-0.jpg,Facebook maps out coronavirus symptoms across US,The map uses data from a symptom survey run by researchers at Carnegie Mellon.,CNET,"Mon, 20 Apr 2020 09:38:00 -0400",,Neutral,Article,FB
https://www.cnbc.com/2020/04/20/facebook-coronavirus-symptom-tracking-map-released.html,https://cdn.snapi.dev/images/v1/9/4/gettyimages-487867268jpgw618.jpg,Facebook just released its coronavirus symptom tracking map,"More than one million people responded to the symptom survey within the first two weeks, Facebook said. It plans to roll out the survey globally this week.",CNBC,"Mon, 20 Apr 2020 09:28:25 -0400",,Neutral,Article,FB
https://www.youtube.com/watch?v=qN8uAnE958I,https://cdn.snapi.dev/images/v1/f/g/fgyt5r436.jpg,How Big Tech is holding up during the coronavirus crisis,"Mitchell Green, managing partner at Lead Edge Capital, joins ""Squawk Box"" to discuss how the tech sector has been performing over the past month and what investors can expect going forward.",CNBC Television,"Mon, 20 Apr 2020 09:16:21 -0400",,Positive,Video,"AAPL,AMZN,FB,GOOG,GOOGL,MSFT"
https://techcrunch.com/2020/04/20/facebook-fundraisers-india-launch-whatsapp-messenger-state-governments/,https://cdn.snapi.dev/images/v1/c/t/fb64-3.jpg,"Facebook launches Fundraisers in India, expands partnerships with state governments for WhatsApp and Messenger helplines","Facebook has expanded Fundraisers to India and is working with several additional state governments to provide authoritative information about the coronavirus to more people in the country, it said today. Fundraisers, which was available in the U.S.",TechCrunch,"Mon, 20 Apr 2020 08:03:14 -0400",,Positive,Article,FB
https://www.cnbc.com/2020/04/20/facebook-launching-dedicated-gaming-app-to-take-on-twitch-and-youtube.html,https://cdn.snapi.dev/images/v1/1/0/106496524-1587377000336fbgamingapp-withoutcopy.png,Facebook is launching a dedicated gaming app to take on Twitch and YouTube,Facebook is launching dedicated app for people to create and watch live gameplay.,CNBC,"Mon, 20 Apr 2020 07:52:28 -0400",,Positive,Article,FB
https://invezz.com/news/2020/04/20/facebook-to-launch-live-game-streaming-app-to-compete-with-rivals/,https://cdn.snapi.dev/images/v1/f/a/facebook-13.jpg,Facebook to launch live game streaming app to compete with rivals,"The battle of the U.S tech giants is not a new one for the business world. In recent development, Facebook (NASDAQ: FB) announced on Sunday that it will launch its gaming mobile application sooner than originally planned to pose a serious competition to Microsoft’s Mixer services, Google’s Youtube, and Amazon’s Twitch.",Invezz,"Mon, 20 Apr 2020 05:58:21 -0400",,Positive,Article,FB
https://www.forbes.com/sites/greatspeculations/2020/04/20/facebooks-stock-down-17-will-it-fall-further/,https://cdn.snapi.dev/images/v1/h/4/facebooks-stock-down-17-will-it-fall-further.jpg,"Facebook’s Stock Down 17%, Will It Fall Further?","Facebook stock is down almost 17% since the beginning of this year, at the current price of $176 per share, as the spread of the novel Coronavirus rattles the stock markets and the broader economy. Facebook has under-performed the S&P thus far through the crisis, likely due to fears that the econ.",Forbes,"Mon, 20 Apr 2020 05:30:00 -0400",,Negative,Article,FB
https://www.theguardian.com/technology/2020/apr/20/facebook-disappointed-in-australias-attempt-to-make-tech-giants-pay-for-content,https://cdn.snapi.dev/images/v1/c/h/chc0cw-ghts-4.jpg,Facebook 'disappointed' in Australia's attempt to make tech giants pay for content,Federal government pushes ahead with plans despite similar schemes having limited success overseas,The Guardian,"Mon, 20 Apr 2020 00:38:52 -0400",,Negative,Article,FB
