news_url,image_url,title,text,source_name,date,topics,sentiment,type
https://www.youtube.com/watch?v=iSH4kv-nK9s,https://cdn.snapi.dev/images/v1/8/r/sectors-hit-by-the-pandemic-may-not-recover-so-soon-economist-says.jpg,"Sectors hit by the pandemic may not recover so soon, economist says","The coronavirus has come back ""with a vengeance"" whenever restrictions to slow its spread are eased, says Taimur Baig of DBS Group Research.",CNBC International TV,"Sun, 23 Aug 2020 23:44:46 -0400",,Negative,Video
https://www.reuters.com/article/us-jp-morgan-markets-tech/tech-rally-has-further-to-run-j-p-morgan-says-idUSKBN25K09L,https://cdn.snapi.dev/images/v1/m/0/m02d20200824t2i1530738377w940fhfwllplsqrlynxmpeg7n07e.jpg,"Tech rally has further to run, J.P. Morgan says","The enormous rally in tech stocks has further to run, according to analysts at investment bank J.P. Morgan, who recommend staying invested across the sector for its growth potential.",Reuters,"Sun, 23 Aug 2020 23:05:00 -0400",,Positive,Article
https://www.reuters.com/article/us-global-markets/asian-stocks-start-defensively-focus-on-coronavirus-treatment-jackson-hole-idUSKBN25K02R,https://cdn.snapi.dev/images/v1/d/p/m02d20200824t2i1530730502w940fhfwllplsqrlynxmpeg7n01g.jpg,"Asian stocks start defensively, focus on coronavirus treatment, Jackson Hole",Asian shares started cautiously on Monday on jitters over heady valuations though sentiment was underpinned by coronavirus hopes after the U.S. Food & Drug Administration (FDA) authorised the use of blood plasma from recovered patients as a treatment option.,Reuters,"Sun, 23 Aug 2020 21:13:00 -0400",,Neutral,Article
https://www.forbes.com/sites/pedrodacosta/2020/08/23/economys-outlook-highly-uncertain-over-next-five-years-fitch-ratings/,https://cdn.snapi.dev/images/v1/r/f/rf2rfffff-10.jpg,Economy’s Outlook ‘Highly Uncertain Over Next Five Years’: Fitch Ratings,The ratings firms says the coronavirus shock will create a lasting drag on world economic growth that goes beyond its forecast horizon.,Forbes,"Sun, 23 Aug 2020 20:43:19 -0400",,Negative,Article
https://www.cnbc.com/2020/08/24/us-dollar-still-unrivaled-as-global-reserve-currency-versus-yuan-euro.html,https://cdn.snapi.dev/images/v1/o/w/106512021-1588166980842gettyimages-1220153395.jpeg,"The dollar may slide further, but analysts say its demise is 'greatly exaggerated'","The greenback had benefited as investors flew to safety amid the pandemic, which drove it to a three-and-a-half year high in March.",CNBC,"Sun, 23 Aug 2020 19:43:30 -0400",,Negative,Article
https://www.reuters.com/article/us-global-markets-dividends/global-dividend-plunge-to-be-worst-since-financial-crisis-idUSKBN25J0WI,https://cdn.snapi.dev/images/v1/w/p/m02d20200823t2i1530722240w940fhfwllplsqrlynxmpeg7m0kq.jpg,Global dividend plunge to be worst since financial crisis,"The coronavirus crisis will see the world's biggest firms slash dividend payouts between 17%-23% this year or what could be as much $400 billion, a new report has shown, although sectors such as tech are fighting the trend.",Reuters,"Sun, 23 Aug 2020 19:22:00 -0400",,Negative,Article
https://www.cnbc.com/2020/08/23/stock-market-futures-open-to-close-news.html,https://cdn.snapi.dev/images/v1/q/5/106670589-1597964372285-bull.jpg,Stock futures rise slightly in overnight trading as market looks to extend record-setting rally,An unstoppable rally in major technology shares last week pushed the S&P 500 to levels above its previous record set before the pandemic.,CNBC,"Sun, 23 Aug 2020 18:08:57 -0400",,Positive,Article
https://www.forbes.com/sites/kenrapoza/2020/08/23/pandemic-punch-global-growth--slows-ahead-of-jackson-hole-meet/,https://cdn.snapi.dev/images/v1/p/a/pandemic-punch-global-growth-slows-ahead-of-jackson-hole-meet.jpg,Pandemic Punch: Global Growth  Slows Ahead Of Jackson Hole Meet,Barclays thinks Washington will have to pass stimulus in September as global growth starts to slow.,Forbes,"Sun, 23 Aug 2020 17:10:00 -0400",,Negative,Article
https://www.benzinga.com/news/earnings/20/08/17200658/psychological-milestone-stock-market-update-for-the-week-ahead,https://cdn.snapi.dev/images/v1/y/e/106446391-1584380657723gettyimages-1207342530.jpeg,'Psychological Milestone': Stock Market Update For The Week Ahead,"What Happened: “The market has taken us on a roller coaster ride that no one would have believed — from the depths of March 2020, when we dropped to a level last seen in 2016 (e.g.",Benzinga,"Sun, 23 Aug 2020 14:56:29 -0400",,Neutral,Article
https://www.youtube.com/watch?v=2iiany4BNI0,https://cdn.snapi.dev/images/v1/b/1/more-volatility-is-coming-as-we-get-closer-to-the-election-strategist.jpg,"'More volatility is coming,' as we get closer to the election: Strategist","Shawn Gibson, Liquid Strategies & Overlay Shares Chief Investment Officer, joins Yahoo Finance's The First Trade with Alexis Christoforous and Brian Sozzi to discuss why the markets are poised for volatility.",Yahoo Finance,"Sun, 23 Aug 2020 14:35:25 -0400",,Negative,Video
https://seekingalpha.com/article/4370297-tending-portfolio-garden-winter-approaches?utm_source=feed_articles_market_outlook_todays_market&utm_medium=referral,https://cdn.snapi.dev/images/v1/b/u/busl2wed.jpg,Tending The Portfolio 'Garden' As Winter Approaches,"The bulls accomplished their task this week of pushing the S&P 500 index back to ""all-time"" highs.",Seeking Alpha,"Sun, 23 Aug 2020 11:58:10 -0400",,Positive,Article
https://www.forbes.com/sites/brettsteenbarger/2020/08/23/runaway-stock-market-does-breadth-matter/,https://cdn.snapi.dev/images/v1/h/r/runaway-stock-market-does-breadth-matter.jpg,Runaway Stock Market: Does Breadth Matter?,Perhaps it is the presence of weakness and not just the absence of strength that weighs on the stock market.,Forbes,"Sun, 23 Aug 2020 11:26:50 -0400",,Neutral,Article
https://seekingalpha.com/article/4370294-macro-inflation-and-policy?utm_source=feed_articles_market_outlook_economy&utm_medium=referral,https://cdn.snapi.dev/images/v1/e/f/efed1-2.jpg,Macro: Inflation And Policy,"Most of the high-income countries, with the notable exception of the UK, reported disappointing economic data in recent days. US data was decidedly mixed.",Seeking Alpha,"Sun, 23 Aug 2020 10:48:47 -0400",,Neutral,Article
https://www.forbes.com/sites/johntamny/2020/08/23/dismiss-the-federal-reserve-alarmism-theres-no-such-thing-as-dollar-shortages/,https://cdn.snapi.dev/images/v1/b/l/dismiss-the-federal-reserve-alarmism-theres-no-such-thing-as-dollar-shortages.jpg,"Dismiss The Federal Reserve Alarmism, There’s No Such Thing As ‘Dollar Shortages’","What monetarists obsessed with so-clled ""money supply"" have long missed is that money is the sequel, not the original feature.",Forbes,"Sun, 23 Aug 2020 10:00:00 -0400",,Neutral,Article
