news_url,image_url,title,text,source_name,date,topics,sentiment,type
https://www.benzinga.com/government/19/12/15000276/north-american-trade-deal-back-on-track-as-us-and-mexico-settle-labor-feud,https://cdn.snapi.dev/images/v1/3/j/deal.jpeg,North American Trade Deal Back On Track As US And Mexico Settle Labor Feud,A U.S. bill to ratify the United States-Mexico-Canada Agreement is back on track after Mexico said it's satisfied with the response of the U.S.,Benzinga,"Mon, 16 Dec 2019 23:59:25 -0500",,Positive,Article
https://www.reuters.com/article/us-global-oil/oil-poised-near-three-month-highs-on-u-s-china-trade-hopes-supply-cuts-idUSKBN1YL04A,https://cdn.snapi.dev/images/v1/x/2/m02d20191217t2i1465042213rlynxmpefbg04dw640.jpg,"Oil poised near three-month highs on U.S.-China trade hopes, supply cuts","Oil prices trickled a fraction lower on Tuesday but remained near a three-month high as investors kept the faith with hopes that a fully fledged U.S.-China trade deal is in the pipeline, set to stoke oil demand in the world's biggest economies.",Reuters,"Mon, 16 Dec 2019 23:40:22 -0500",oil,Positive,Article
https://www.cnbc.com/2019/12/17/oil-markets-us-china-phase-1-trade-deal-in-focus.html,https://cdn.snapi.dev/images/v1/1/0/105565876-1541791814886gettyimages-588166060.jpeg,"Oil hovers near three-month high on trade optimism, supply cuts.",Oil prices trickled a fraction lower on Tuesday but remained near a three-month high as investors kept the faith with hopes that a fully fledged U.S.-China trade deal is in the pipeline and set to stoke oil demand in the world's biggest economies.,CNBC,"Mon, 16 Dec 2019 23:35:57 -0500",oil,Positive,Article
https://nypost.com/2019/12/16/us-and-china-have-kind-of-reached-a-tentative-trade-deal/,https://cdn.snapi.dev/images/v1/8/h/us-china-1jpgquality90stripall.jpg,US and China have kind of reached a tentative trade deal,"China and the US have some sort of tentative deal on trade. It happened last Friday, but was rumored earlier in the week.",New York Post,"Mon, 16 Dec 2019 22:12:22 -0500",,Positive,Article
https://www.cnn.com/2019/12/16/investing/asian-market-latest/index.html,https://cdn.snapi.dev/images/v1/7/p/191125093538-01-trump-xi-file-super-169.jpg,Asian markets edge up as trade deal inches toward the finish line,Asian stocks moved a little bit higher Tuesday.,CNN Business,"Mon, 16 Dec 2019 21:45:29 -0500",,Positive,Article
https://www.reuters.com/article/us-global-oil/oil-hovers-near-three-month-high-on-trade-optimism-supply-cuts-idUSKBN1YL04A,https://cdn.snapi.dev/images/v1/o/i/oil39-2.jpg,"Oil hovers near three-month high on trade optimism, supply cuts",Oil prices trickled a fraction lower on Tuesday but remained near a three-month high as investors kept the faith with hopes that a fully fledged U.S.-China trade deal is in the pipeline and set to stoke oil demand in the world's biggest economies.,Reuters,"Mon, 16 Dec 2019 20:55:29 -0500",oil,Positive,Article
https://www.youtube.com/watch?v=IDdFWoaTOPI,https://cdn.snapi.dev/images/v1/a/l/alsdow1132-1.jpg,"Jim Cramer: China often reneges on deals, but 'this one feels different'","""The United States is the only country with enough pork production to actually meet China's needs. We've got the upper hand, people,"" the ""Mad Money"" host says.",CNBC Television,"Mon, 16 Dec 2019 19:18:38 -0500","cramer,madmoney",Positive,Video
https://www.youtube.com/watch?v=ZUfOSsd8diI,https://cdn.snapi.dev/images/v1/d/e/dewq212e-1.jpg,Cramer: Keep cash on hand as 'insurance' against a Warren victory in 2020,"""Whatever you think of her policies, Wall Street's terrified of Warren and anything that scares the market is bad news for stock prices,"" CNBC's Jim Cramer says.",CNBC Television,"Mon, 16 Dec 2019 19:15:08 -0500","cramer,madmoney",Neutral,Video
https://www.youtube.com/watch?v=YtC7pST9dng,https://cdn.snapi.dev/images/v1/l/s/blackstones-joe-zidle-says-good-times-wont-last.jpg,Blackstone's Joe Zidle says good times won't last,"Joe Zidle Blackstone chief investment strategist, says he doesn't think the earnings growth necessary to continue the rally will be there.",CNBC Television,"Mon, 16 Dec 2019 18:16:44 -0500",,Negative,Video
https://investorplace.com/2019/12/market-outlook-2020-big-year/,https://cdn.snapi.dev/images/v1/d/w/dw2102wo-1.jpg,Market Outlook: 2020 Will Be a Big Year,Don’t miss out on 2020. It’s setting up to be one of the absolute best years of this boom.,InvestorPlace,"Mon, 16 Dec 2019 17:45:17 -0500",,Positive,Article
