news_url,image_url,title,text,source_name,date,topics,sentiment,type,tickers
https://www.reuters.com/article/us-facebook-privacy-lawsuit/facebook-failed-to-warn-users-of-known-risks-before-2018-breach-court-filing-idUSKCN1V600N,https://cdn.snapi.dev/images/v1/k/v/74.jpg,"Facebook failed to warn users of known risks before 2018 breach: court filing","Facebook  users suing the world's largest social media network over a 2018 data breach say it failed to warn them about risks tied to its single sign-on tool, even though it protected its employees, a court filing on Thursday showed.",Reuters,"Thu, 15 Aug 2019 20:22:11 -0400",,Negative,Article,FB
https://investorplace.com/2019/08/5-tech-stocks-that-are-in-trouble-right-now/,https://cdn.snapi.dev/images/v1/1/0/103334235-gettyimages-498338509.jpg,"5 Tech Stocks That Are In Trouble Right Now","Tech stocks that were once darlings on Wall Street have become some of the hottest stocks to sell now as investors grow increasingly worried.",InvestorPlace,"Thu, 15 Aug 2019 13:48:45 -0400",,Negative,Article,"AAPL,AMZN,FB,NFLX,NVDA"
https://www.cnbc.com/2019/08/15/senator-challenges-zuckerberg-testimony-after-facebook-audio-report.html,https://cdn.snapi.dev/images/v1/3/y/mw-gx419-facebo-20181031133215-zh.jpg,"Senator challenges Zuckerberg testimony as 'at best, incomplete' after Facebook audio report","Sen. Gary Peters asked Facebook's CEO to respond to questions about the firm's audio collection practices and cast doubt on his testimony.",CNBC,"Thu, 15 Aug 2019 12:41:00 -0400",CEO,Negative,Article,FB
https://techcrunch.com/2019/08/15/how-facebook-does-it/,https://cdn.snapi.dev/images/v1/v/c/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5163602ffacebook.jpg,"How Facebook does IT","If you have ever worked at any sizable company, the word “IT” probably doesn’t conjure up many warm feelings. If you’re working for an old, traditional enterprise company, you probably don’t expect anything else, though.",TechCrunch,"Thu, 15 Aug 2019 12:24:55 -0400",,Neutral,Article,FB
https://seekingalpha.com/article/4285891-uncertainty-gone-facebook-buy,https://cdn.snapi.dev/images/v1/1/q/fb-6.jpg,"The Uncertainty Is Gone. Facebook Is A Buy","Facebook continues to drive user growth across all platforms. Facebook grew faster than all the other FAANG+M stocks in Q2. Future catalysts point towards continued growth for Facebook.","Seeking Alpha","Thu, 15 Aug 2019 11:23:16 -0400",,Positive,Article,FB
https://www.fool.com/investing/2019/08/15/facebooks-growth-reaccelerates-but-the-stock-drops.aspx,https://cdn.snapi.dev/images/v1/c/j/m02d20190509t2i1385364613rlynxnpef481eaw640.jpg,"Facebook's Growth Reaccelerates but the Stock Drops. Time to Buy?","Don’t overlook the currently unloved social media leader after its Q2 2019 sell-off.","The Motley Fool","Thu, 15 Aug 2019 10:00:00 -0400",,Positive,Article,FB
https://www.theguardian.com/technology/2019/aug/14/facebook-private-groups-rules-extremist-fake-news,https://cdn.snapi.dev/images/v1/h/l/fb1-6.jpg,"Facebook's crackdown on dangerous content in groups could backfire, experts say","Critics say ‘proactive’ approach could make questionable content harder to detect","The Guardian","Wed, 14 Aug 2019 19:23:01 -0400",,Neutral,Article,FB
https://techcrunch.com/2019/08/14/facebook-has-different-definitions-for-private-and-hidden/,https://cdn.snapi.dev/images/v1/k/s/103962888-gettyimages-502404740.jpg,"Facebook has different definitions for ‘private’ and ‘hidden’","Facebook’s leadership made a pretty heavy-handed indications this year that it believes Facebook Groups are the future of the app, they announced this alongside their declaration that “The future is private.” As the Groups feature comes front-and-center in recent redesigns, Facebook has decided that the language they have been using to describe the visibility of […]",TechCrunch,"Wed, 14 Aug 2019 12:02:38 -0400",,Neutral,Article,FB
https://www.cnet.com/news/facebook-wants-to-simplify-privacy-settings-for-groups/,https://cdn.snapi.dev/images/v1/c/a/mw-gx419-facebo-20181031133215-zh.jpg,"Facebook wants to simplify privacy settings for groups","""Closed"" or ""secret"" Facebook Groups will soon be a thing of the past.",CNET,"Wed, 14 Aug 2019 12:00:02 -0400",,Neutral,Article,FB
https://techcrunch.com/2019/08/14/new-facebook-ad-units-can-remind-you-when-a-movie-comes-out/,https://cdn.snapi.dev/images/v1/j/d/facebook.jpg,"New Facebook ad units can remind you when a movie comes out","Facebook is launching two new ad units designed to help movie studios promote their latest releases. The first unit is called a movie reminder ad, and it does exactly that —since studios usually start marketing their titles months or even years before release, they can now include an Interested button in their Facebook ads, allowing […]",TechCrunch,"Wed, 14 Aug 2019 10:12:59 -0400",,Neutral,Article,FB
https://seekingalpha.com/article/4285447-facebook-q2-showed-growth-key-metrics-reiterate-buy,https://cdn.snapi.dev/images/v1/k/o/facebook-1jpgquality90stripall.jpg,"Facebook: Q2 Showed Growth In All Key Metrics: Reiterate Buy","Facebook shares have fallen 9% since rising to $205 after Q2 results, though still up 8% in the 5 months since our initiation at Buy.","Seeking Alpha","Wed, 14 Aug 2019 09:51:08 -0400",earnings,Positive,Article,FB
https://techcrunch.com/2019/08/14/facebooks-human-ai-blend-for-audio-transcription-is-now-facing-privacy-scrutiny-in-europe/,https://cdn.snapi.dev/images/v1/a/m/gettyimages-1140414159.jpg,"Facebook’s human-AI blend for audio transcription is now facing privacy scrutiny in Europe","Facebook’s lead privacy regulator in Europe is now asking the company for detailed information about the operation of a voice-to-text feature in Facebook’s Messenger app and how it complies with EU law. Yesterday Bloomberg reported that Facebook uses human contractors to transcribe app users’ audio messages — yet its privacy policy makes no clear mention […]",TechCrunch,"Wed, 14 Aug 2019 06:42:55 -0400",,Negative,Article,FB
https://news.sky.com/story/facebook-admits-using-contractors-to-listen-to-user-recordings-without-their-knowledge-11785072,https://cdn.snapi.dev/images/v1/a/v/fb2-5.jpg,"Facebook employed contractors to listen to user recordings","Facebook has admitted using contractors to listen to and transcribe recordings of users without their knowledge.",Skynews,"Wed, 14 Aug 2019 04:33:00 -0400",,Negative,Article,FB
https://www.theguardian.com/technology/2019/aug/13/facebook-messenger-user-recordings-contractors-listening,https://cdn.snapi.dev/images/v1/j/b/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5163602ffacebook.jpg,"Facebook admits contractors listened to users' recordings without their knowledge","Company says ‘human review’ of audio conversations on Messenger has been ‘paused’","The Guardian","Tue, 13 Aug 2019 21:35:19 -0400",,Negative,Article,FB
https://www.youtube.com/watch?v=h6LRkRnGIXY,https://cdn.snapi.dev/images/v1/t/a/say-what-facebook-paid-contractors-to-transcribe-user-audio.jpg,"Say What? Facebook Paid Contractors to Transcribe User Audio","Facebook Inc. has been paying hundreds of outside contractors to transcribe clips of audio from users of its services, according to people with knowledge of the work. Bloomberg's Sarah Frier reports on ""Bloomberg Technology.""","Bloomberg Technology","Tue, 13 Aug 2019 18:44:58 -0400",,Negative,Video,FB
https://www.reuters.com/article/us-france-tax-usa/google-facebook-amazon-to-testify-in-u-s-against-french-digital-tax-idUSKCN1V3254,https://cdn.snapi.dev/images/v1/l/a/cu72.jpg,"Google, Facebook, Amazon to testify in U.S. against French digital tax","Alphabet Inc's Google unit, Facebook Inc and Amazon.com Inc are among the companies that will testify Monday at a U.S. government hearing on the French government's digital services tax.",Reuters,"Tue, 13 Aug 2019 17:36:27 -0400",,Negative,Article,"AMZN,FB,GOOG,GOOGL"
https://www.cnet.com/news/facebook-reportedly-pays-contractors-to-transcribe-messenger-calls/,https://cdn.snapi.dev/images/v1/g/o/104779817-gettyimages-630372328jpgv1532563742.jpg,"Facebook paid contractors to transcribe Messenger calls","The social network says it halted the process last week.",CNET,"Tue, 13 Aug 2019 16:11:58 -0400",,Negative,Article,FB
