news_url,image_url,title,text,source_name,date,topics,sentiment,type,tickers
https://www.youtube.com/watch?v=E65GKSCvFAw,https://cdn.snapi.dev/images/v1/e/6/e65gkscvfaw.jpg,"Tech had a rocky 2018. Here's what 2019 might look like.","CNBC's Josh Lipton reports on what hurt the tech sector in 2018, and what it might face in 2019.","CNBC Television","Sun, 30 Dec 2018 19:00:00 -0500",,Neutral,Video,"AAPL,AMD,FB,MSFT"
https://www.youtube.com/watch?v=2tOzux1gI2I,https://cdn.snapi.dev/images/v1/2/t/2tozux1gi2i.jpg,"Android apps sharing data with Facebook without users' consent: Report","Hotspot Shield security analyst Robert Siciliano on a cyber attack that hit major newspapers and a report that some popular Android apps send data to Facebook without consent.","Fox Business","Sun, 30 Dec 2018 19:00:00 -0500",,Neutral,Video,"FB,TRIP"
https://www.youtube.com/watch?v=v9nmDBmvqb8,https://cdn.snapi.dev/images/v1/v/9/v9nmdbmvqb8.jpg,"The major IPOs expected in 2019","Constellation Research founder Ray Wang on the outlook for the IPO market and the boost to Netflix from 'Bird Box.'","Fox Business","Sun, 30 Dec 2018 19:00:00 -0500",,Neutral,Video,"AAPL,AMZN,FB,GOOGL,MSFT,NFLX"
https://www.youtube.com/watch?v=l7_FuJiPpJg,https://cdn.snapi.dev/images/v1/l/7/l7-fujippjg.jpg,"Facebook might need to undergo 'fundamental change' in order to combat hate speech, says NYT's Ed Le","The New York Times' Ed Lee discusses the paper's story on Facebook moderators relying on incorrect info to police the social media site for hate speech and fake news.","CNBC Television","Thu, 27 Dec 2018 19:00:00 -0500",,Neutral,Video,FB
https://www.youtube.com/watch?v=vgd-kOsAaO0,https://cdn.snapi.dev/images/v1/v/g/vgd-kosaao0.jpg,"Facebook vows to police its users, but how?","SocialFlow CEO Jim Anderson on Facebook vowing to police its users and LinkedIn co-founder Reid Hoffman apologizing for unknowingly funding a misinformation campaign in the 2017 Alabama Senate race.","Fox Business","Thu, 27 Dec 2018 19:00:00 -0500",,Neutral,Video,FB
https://www.youtube.com/watch?v=dPc7MkaP_Uw,https://cdn.snapi.dev/images/v1/d/p/dpc7mkap-uw.jpg,"Facebook under fire over secret rulebook","District Media Group President Beverly Hallberg and Dobson Policy Center Director Jenna Ellis discuss the report about Facebook's secret rulebook and the privacy concerns surrounding the social media giant.","Fox Business","Thu, 27 Dec 2018 19:00:00 -0500",,Neutral,Video,FB
https://www.youtube.com/watch?v=XJV0jbouSus,https://cdn.snapi.dev/images/v1/x/j/xjv0jbousus.jpg,"Time for investors to buy into tech?","Constellation Research founder Ray Wang on the state of the tech sector.","Fox Business","Wed, 26 Dec 2018 19:00:00 -0500",,Neutral,Video,"AAPL,AMZN,FB,GOOGL,MSFT"
https://www.youtube.com/watch?v=c52zchBTQQI,https://cdn.snapi.dev/images/v1/c/5/c52zchbtqqi.jpg,"Facebook now considered the least-trusted tech company: Survey","Transpire Ventures General Partner John Meyer on consumers' lack of trust in Facebook and the big tech trends to look forward too.","Fox Business","Wed, 26 Dec 2018 19:00:00 -0500",,Neutral,Video,FB
https://www.youtube.com/watch?v=l4TbYO5vTR0,https://cdn.snapi.dev/images/v1/l/4/l4tbyo5vtr0.jpg,"More room for tech stocks to drop?","BubbaTrading.com's Todd Horwitz and Kadina Group President Gary B. Smith on the outlook for stocks.","Fox Business","Wed, 26 Dec 2018 19:00:00 -0500",,Neutral,Video,"AAPL,AMZN,FB,GOOGL,MSFT,NFLX"
https://www.youtube.com/watch?v=GM8YGb0ApkU,https://cdn.snapi.dev/images/v1/g/m/gm8ygb0apku.jpg,"Ives: Tech sector is as negative as I've seen going back several years","Dan Ives of Wedbush Securities discusses the negative sentiment hanging over the tech sector, and which stocks could be good buying opportunities for investors in 2019.","CNBC Television","Tue, 25 Dec 2018 19:00:00 -0500",,Neutral,Video,"AAPL,AMZN,CHKP,FB,GOOGL,NFLX,QLYS,TSLA,ZS"
