news_url,image_url,title,text,source_name,date,topics,sentiment,type,tickers
https://deadline.com/2021/01/facebook-logs-out-users-across-us-europe-in-widespread-outage-1234678886/,https://cdn.snapi.dev/images/v1/a/p/ap-18288677327268.jpg,Facebook Logs Out Users Across The US And Europe In Widespread Outage,"Users were automatically logged off Facebook Friday night in the middle of sessions, sparking a wave of confusion and inquiries from the affected. The Downdetector.com website, which tracks outages, said users who reported in overwhelmingly suffered from log-outs, with some minor instances of being unable to reach newsfeeds or use messenger. Logging back in required...",Deadline,"Fri, 22 Jan 2021 23:55:21 -0500",,Negative,Article,FB
https://www.zacks.com/stock/news/1250761/facebook-fb-gains-as-market-dips-what-you-should-know,https://cdn.snapi.dev/images/v1/n/k/facebook-1084449-1920-2-0.jpg,Facebook (FB) Gains As Market Dips: What You Should Know,"In the latest trading session, Facebook (FB) closed at $274.50, marking a +0.6% move from the previous day.",Zacks Investment Research,"Fri, 22 Jan 2021 18:48:10 -0500",,Positive,Article,FB
https://www.marketwatch.com/story/facebook-earnings-still-flourishing-amid-pandemic-economic-slowdown-and-antitrust-scrutiny-11611356916,https://cdn.snapi.dev/images/v1/q/e/im-281001width620size15.jpg,"Earnings Outlook: Facebook earnings still flourishing amid pandemic, economic slowdown and antitrust scrutiny",Facebook Inc. has been able to retain a Teflon sheen on Wall Street with a succession of blowout quarters of advertising revenue.,Market Watch,"Fri, 22 Jan 2021 18:08:00 -0500","earnings,paylimitwall",Positive,Article,FB
https://www.cnbc.com/2021/01/22/facebook-google-and-twitter-urged-by-senators-to-crack-down-on-vaccine-misinformation.html,https://cdn.snapi.dev/images/v1/4/w/106746120-16027753772020-10-15t141118z-712836838-rc22jj93etce-rtrmadp-0-usa-court-barrett.jpeg,"Democratic senators urge Facebook, Google and Twitter to crack down on vaccine misinformation","As the pandemic rages on, the senators told the CEOs that is ""vital"" for Americans to get accurate information about the coronavirus vaccines.",CNBC,"Fri, 22 Jan 2021 15:18:40 -0500",,Negative,Article,"FB,GOOG,GOOGL,TWTR"
https://247wallst.com/investing/2021/01/22/apple-amazon-facebook-nio-and-more-friday-afternoon-analyst-calls/,https://cdn.snapi.dev/images/v1/b/k/computer-electronic31.jpg,"Apple, Amazon, Facebook, Nio and More Friday Afternoon Analyst Calls","With the trading day about half over, the broad markets were sliding into the weekend.",24/7 Wall Street,"Fri, 22 Jan 2021 12:25:47 -0500",,Neutral,Article,"AAPL,AMZN,FB,NIO,EXPE,FTNT,ORCL,SNOW,VMW,WDAY"
https://investorplace.com/2021/01/the-top-7-stocks-to-buy-for-bidens-first-100-days/,https://cdn.snapi.dev/images/v1/s/z/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5371792fgettyimages-1029185880jpgw700opresize.jpg,The Top 7 Stocks to Buy for Biden's First 100 Days,The Biden Administration will look to make a big splash in its first 100 days. These seven Biden stocks to buy should fare well with the new government.,InvestorPlace,"Fri, 22 Jan 2021 11:58:58 -0500",Political,Positive,Article,"EMR,FB,LMT,NEE,TJX,BF-A,BF-B,V"
https://www.reuters.com/article/us-eu-tech-parliament/eu-lawmakers-want-amazon-apple-facebook-google-ceos-at-feb-1-hearing-idUSKBN29R24H,https://cdn.snapi.dev/images/v1/u/s/m02d20210122t2i1548734943w940fhfwllplsqrlynxmpeh0l17c.jpg,"EU lawmakers want Amazon, Apple, Facebook, Google CEOs at Feb. 1 hearing","EU lawmakers have invited the chief executives of Amazon, Apple, Facebook and Alphabet to a Feb. 1 hearing in Brussels as they try to crack down on the powers of U.S. tech giants.",Reuters,"Fri, 22 Jan 2021 11:47:00 -0500",CEO,Negative,Article,"AAPL,AMZN,FB,GOOG,GOOGL"
https://www.cnbc.com/2021/01/22/facebook-spent-more-on-lobbying-than-any-other-big-tech-company-in-2020.html,https://cdn.snapi.dev/images/v1/d/f/106198703-1571845541569preview-1.jpg,Facebook spent more on lobbying than any other Big Tech company in 2020,"Tech companies disclosed their lobbying spending for the fourth quarter late Thursday night, revealing big swings in spending from 2019 to 2020.",CNBC,"Fri, 22 Jan 2021 11:03:52 -0500",,Neutral,Article,FB
https://www.zacks.com/stock/news/1250497/facebook-fb-to-report-q4-earnings-whats-in-the-cards,https://cdn.snapi.dev/images/v1/0/z/f2.jpg,Facebook (FB) to Report Q4 Earnings: What's in the Cards?,Facebook's (FB) Q4 results are likely to reflect continued user growth and an improving ad-spending environment.,Zacks Investment Research,"Fri, 22 Jan 2021 10:32:08 -0500",earnings,Positive,Article,FB
https://www.businessinsider.com/a-facebook-breakup-is-on-the-table-says-letitia-james-2021-1,https://cdn.snapi.dev/images/v1/b/r/breaking-up-facebook-is-on-the-table-says-letitia-james-the-new-york-attorney-general-leading-the-antitrust-case-against-it.jpg,"Breaking up Facebook is 'on the table,' says Letitia James, the New York attorney general leading the antitrust case against it","New York Attorney General Letitia James, who is leading an antitrust case against Facebook, said a breakup of the company is ""on the table,"" Bloomberg Businessweek reported. In an interview with the publication, James described Facebook as a monopoly and said the social media giant's users have ""nowhere else to go.""",Business Insider,"Fri, 22 Jan 2021 09:57:16 -0500",paylimitwall,Negative,Article,FB
