news_url,image_url,title,text,source_name,date,topics,sentiment,type
https://www.forbes.com/sites/sergeiklebnikov/2020/04/25/these-stocks-will-thrive-in-a-post-coronavirus-world-according-to-experts/,https://cdn.snapi.dev/images/v1/a/f/these-stocks-will-thrive-in-a-post-coronavirus-world-according-to-experts.jpg,"These Stocks Will Thrive In A Post-Coronavirus World, According To Experts",Here are 19 stocks that will benefit from new consumer trends once quarantine orders are lifted.,Forbes,"Sat, 25 Apr 2020 18:01:40 -0400",,Positive,Article
https://www.forbes.com/sites/sergeiklebnikov/2020/04/25/icahn-sees-further-market-crash-from-coronavirus-says-hes-shorting-commercial-real-estate/,https://cdn.snapi.dev/images/v1/k/1/icahn-sees-further-market-crash-from-coronavirus-says-hes-shorting-commercial-real-estate.jpg,"Icahn Sees Further Market Crash From Coronavirus, Says He’s Shorting Commercial Real Estate",The billionaire investor said he isn’t buying stocks right now.,Forbes,"Sat, 25 Apr 2020 15:06:19 -0400",,Negative,Article
https://www.forbes.com/sites/simonmoore/2020/04/25/why-is-the-sp-500-not-matching-us-economic-weakness-here-are-three-reasons/,https://cdn.snapi.dev/images/v1/6/w/why-is-the-sp-500-not-matching-us-economic-weakness.jpg,Why Is The S&P 500 Not Matching U.S. Economic Weakness?,The S&P 500 is appears ahead of the current state of the U.S. economy. Here are three reasons why that's the case.,Forbes,"Sat, 25 Apr 2020 11:41:41 -0400",,Neutral,Article
https://www.cnn.com/2020/04/25/economy/corporate-debt/index.html,https://cdn.snapi.dev/images/v1/v/g/200424133958-nyse-0421-restricted-super-169.jpg,A flood of corporate debt could make the economic recovery more difficult,Corporate debt was already at historic highs even before the coronavirus crisis. Now it's soaring at an unprecedented pace as companies scramble to ensure they have enough cash to weather the crisis.,CNN Business,"Sat, 25 Apr 2020 11:35:47 -0400",,Negative,Article
https://www.theguardian.com/business/2020/apr/25/fracking-america-boom-founders-prices-demand-collapse-covid-19,https://cdn.snapi.dev/images/v1/2/7/2705jpgwidth460quality85autoformatfitmaxs3e96ac702e217b36096c4fb153fc4a22.jpg,America’s fracking boom founders as global prices and demand collapse,The shale industry made the US a major producer once again. But Covid-19 looks likely to ruin many prospectors,The Guardian,"Sat, 25 Apr 2020 11:00:48 -0400",oil,Negative,Article
https://www.cnbc.com/2020/04/25/making-sense-of-a-stock-market-just-16percent-off-its-high-while-a-pandemic-costs-26-million-jobs.html,https://cdn.snapi.dev/images/v1/c/l/106505282-1587755642698gettyimages-1210888091.jpeg,Making sense of a stock market just 16% off its high while a pandemic costs 26 million jobs,Wall Street has already given the economy credit for recovering from an ordeal whose pain and duration are not yet known.,CNBC,"Sat, 25 Apr 2020 10:14:57 -0400",,Negative,Article
https://www.cnbc.com/2020/04/25/scary-visceral-unprecedented-traders-describe-oils-wild-week-and-fall-to-negative-prices.html,https://cdn.snapi.dev/images/v1/x/j/101708088-78481709.jpg,"'Scary,' 'visceral,' 'unprecedented': Traders describe oil's wild week and fall to negative prices","Traders recount a historic week in the oil market that saw prices dip into negative territory for the first time ever, and where they see prices headed.",CNBC,"Sat, 25 Apr 2020 10:11:20 -0400",oil,Negative,Article
https://www.cnbc.com/2020/04/25/op-ed-how-the-us-could-use-the-covid-19-crisis-to-reimagine-energy.html,https://cdn.snapi.dev/images/v1/s/i/200406150854-nyse-0402-super-169.jpg,"Op-Ed: How the US can use the Covid-19 crisis to reimagine the energy world, save jobs and stabilize markets","The U.S. role as the world's leading oil and gas producer doesn't feel as empowering as it recently did, with oil prices heading into negative territory for the first time ever this week.",CNBC,"Sat, 25 Apr 2020 10:09:55 -0400",,Neutral,Article
https://www.fool.com/investing/2020/04/25/70-of-investors-believe-a-covid-19-recession-will.aspx,https://cdn.snapi.dev/images/v1/u/r/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5691832fbear-wearing-a-mask-stock-market-crashjpgw700opresize.jpg,70% of Investors Believe a COVID-19 Recession Will Be Worse Than 2008 -- But Here's the Silver Lining,It's not all bad news.,The Motley Fool,"Sat, 25 Apr 2020 09:03:00 -0400",,Negative,Article
https://www.cnbc.com/2020/04/25/coronavirus-trump-clings-to-china-trade-deal-as-beijing-backlash-grows.html,https://cdn.snapi.dev/images/v1/n/5/105113003-gettyimages-905930816rr.jpg,Trump pulls punches and clings to his China trade deal as backlash against Beijing grows,"Voters are increasingly suspicious and angry at China over coronavirus, but Trump fears jeopardizing his trade deal with Beijing if he embraces an anti-China reelection message.",CNBC,"Sat, 25 Apr 2020 08:47:25 -0400",,Neutral,Article
