news_url,image_url,title,text,source_name,date,topics,sentiment,type
https://www.forbes.com/sites/johnnavin/2019/12/26/is-the-stock-market-too-hot-close-up-technical-indicators-say-yes/,https://cdn.snapi.dev/images/v1/l/m/is-the-stock-market-too-hot-close-up-technical-indicators-say-yes.jpg,Is The Stock Market Too Hot? Close Up Technical Indicators Say Yes,"I’ve got these 3, just off the top of my head, giving off “too hot” vibes: the NASDAQ new highs/new lows ratio, the NYSE advance/decline index and the CBOE put/call ratio.",Forbes,"Thu, 26 Dec 2019 22:48:53 -0500",tanalysis,Negative,Article
https://www.reuters.com/article/us-global-markets/asian-shares-hit-18-month-top-in-festive-cheer-oil-gold-hold-gains-idUSKBN1YV049,https://cdn.snapi.dev/images/v1/m/0/m02d20191227t2i1468860027rlynxmpefbq01xw640.jpg,"Asian shares hit 18-month top in festive cheer; oil, gold hold gains","Asian shares jumped to an 18-month high on Friday while gold and oil prices stayed buoyant in a holiday-shortened week, as investor optimism was boosted by hopes a U.S.-China trade deal would soon be signed.",Reuters,"Thu, 26 Dec 2019 21:15:56 -0500","oil,gold",Positive,Article
https://www.reuters.com/article/us-global-oil/oil-hits-three-month-highs-as-strong-u-s-consumer-spending-underpins-growth-hopes-idUSKBN1YV03U,https://cdn.snapi.dev/images/v1/o/i/oil8-4.jpg,Oil hits three-month highs as strong U.S. consumer spending underpins growth hopes,"Oil prices rose on Friday, hitting three-month highs after data showed record online spending by U.S. consumers, stoking faith in the world's no.",Reuters,"Thu, 26 Dec 2019 21:04:15 -0500",oil,Positive,Article
https://seekingalpha.com/article/4314214-mean-reversion-valuation-opportunity,https://cdn.snapi.dev/images/v1/s/t/stocks9-3.jpg,Mean Reversion + Valuation = Opportunity,"U.S. equities are near their highest levels in history, based on valuation metrics. This suggests meager returns of 4-5% per year over the next decade.",Seeking Alpha,"Thu, 26 Dec 2019 18:33:06 -0500",,Positive,Article
https://www.youtube.com/watch?v=X8yk5vDhb5c,https://cdn.snapi.dev/images/v1/3/a/record-rally-continues-as-the-nasdaq-hits-9000.jpg,"Record rally continues as the Nasdaq hits 9,000","The Nasdaq crossed over the 9,000 threshold today.",CNBC Television,"Thu, 26 Dec 2019 18:02:54 -0500",,Positive,Video
https://www.youtube.com/watch?v=yNmNk3Y0mxM,https://cdn.snapi.dev/images/v1/m/q/whats-ahead-for-2020.jpg,What's ahead for 2020?,"CNBC's Bob Pisani has a sector sort of the 2010s. With CNBC's Brian Sullivan and the Fast Money traders, Tim Seymour, Gina Sanchez, Victoria Fernandez and Dan Nathan.",CNBC Television,"Thu, 26 Dec 2019 17:50:07 -0500",,Positive,Video
https://www.youtube.com/watch?v=TkMcsMQ26vM,https://cdn.snapi.dev/images/v1/6/g/nasdaq-crosses-9000-for-the-first-time-is-now-a-good-time-for-investors-to-have-some-cash-on-hand.jpg,"Nasdaq crosses 9,000 for the first time, is now a good time for investors to have some cash on hand?",Villere Balanced Fund Portfolio Manager George Young discusses why it may be time to exercise some caution.,Yahoo Finance,"Thu, 26 Dec 2019 17:33:39 -0500",,Neutral,Video
https://www.youtube.com/watch?v=CL97Ys-qIlc,https://cdn.snapi.dev/images/v1/b/c/jacob-kirkegaard-were-nowhere-near-solution-to-china-trade-deal.jpg,Jacob Kirkegaard: We're nowhere near solution to China trade deal,"Jacob Kirkegaard, senior fellow at the Peterson Institute for International Economics, talks about Trump's trade deal with China and its outlook heading into 2020.",CNBC Television,"Thu, 26 Dec 2019 17:12:33 -0500",,Negative,Video
https://www.youtube.com/watch?v=3bgcRJRFR6Q,https://cdn.snapi.dev/images/v1/o/d/odd2kggfdd-1.jpg,Markets close at record highs after booming holiday sales (Dec 26),"Dow, S&P, and NASDAQ all experienced record closes as holiday retail sales are up a reported 3.4% from  2018.",Fox Business,"Thu, 26 Dec 2019 16:55:03 -0500",,Positive,Video
https://investorplace.com/2019/12/dow-jones-today-tech-stocks-apple/,https://cdn.snapi.dev/images/v1/u/v/what-could-cause-a-recession-in-2020.jpg,Dow Jones Today: Tech Give Stocks a Post-Christmas Jolt,"For near-term traders, it's worth noting that the last five trading days of the year, a period we're in right now, tend to be favorable for stocks.",InvestorPlace,"Thu, 26 Dec 2019 16:48:35 -0500",,Positive,Article
https://www.reuters.com/article/us-global-markets/global-stocks-rally-to-record-highs-gold-gains-idUSKBN1YU0YZ,https://cdn.snapi.dev/images/v1/i/w/m02d20191226t2i1468716432rlynxmpefbp0rnw640.jpg,Global stocks rally to record highs; gold gains,A gauge of global equity markets and Wall Street's three major indices finished at all-time highs on Thursday in light holiday trade as a year-end rally advanced further on optimism over a U.S.-China trade agreement.,Reuters,"Thu, 26 Dec 2019 16:42:20 -0500",gold,Positive,Article
