news_url,image_url,title,text,source_name,date,topics,sentiment,type
https://deadline.com/2019/09/chinese-stocks-face-delisting-under-trump-administration-plan-1202747155/,https://cdn.snapi.dev/images/v1/z/j/china-us-flags.jpg,Chinese Company Stocks May Face De-Listing On US Exchanges Under Trump Administration Plan – Report,"Chinese companies that list on American stock exchanges may be de-listed and American investment in China limited if a drastic plan being discussed by the Trump administration is put into action. Bloomberg News reported that internal discussions are being held on the issue, but no imminent action is expected. The two countries are locked in",Deadline,"Fri, 27 Sep 2019 22:41:20 -0400",,Negative,Article
https://www.cnbc.com/2019/09/27/jim-cramer-mad-money-recap-stock-picks-sept-27-2019.html,https://cdn.snapi.dev/images/v1/h/i/104741396-img-8427-jim-cramer.jpg,"Everything Jim Cramer said on 'Mad Money,' including investing next week, foreign drug stocks","Jim Cramer breaks down the Trump administration's consideration to stop U.S. investing in Chinese businesses, recommends foreign pharmaceutical companies, reviews Conagra's earnings report and interview GoodRx CEO Doug Hirsch.",CNBC,"Fri, 27 Sep 2019 20:00:00 -0400","cramer,madmoney",Neutral,Article
https://www.etftrends.com/3-reasons-why-i-see-further-upside-potential-for-gold-prices/,https://cdn.snapi.dev/images/v1/g/j/3-reasons-why-i-see-further-upside-potential-for-gold-prices.jpg,3 Reasons Why I See Further Upside Potential for Gold Prices,"By Frank Holmes, U.S. Global Investors Gold may be off its 52-week highs, but the precious metal is still up more than 15 percent for the year through September 17.",ETF Trends,"Fri, 27 Sep 2019 19:15:26 -0400",gold,Positive,Article
https://www.etftrends.com/fixed-income-channel/etf-105-gain-efficient-access-to-bond-markets-with-fixed-income-etfs/,https://cdn.snapi.dev/images/v1/9/g/gain-efficient-access-to-bond-markets-with-fixed-income-etfs.jpg,Gain Efficient Access to Bond Markets With Fixed Income ETFs,"Fixed-income ETFs can provide investors of all types with an efficient way to access the bond markets, and have particularly attractive benefits for individual investors and financial advisors. Trading bonds vs.",ETF Trends,"Fri, 27 Sep 2019 19:13:53 -0400",,Positive,Article
https://www.cnbc.com/2019/09/27/jim-cramer-three-foreign-drug-stocks-worth-betting-on-over-domestics.html,https://cdn.snapi.dev/images/v1/d/c/101727540-487415131.jpg,Jim Cramer: These foreign drug stocks are worth betting on over domestics,"""If you want big pharma exposure, with fewer headaches related to U.S. politics, you could always buy a well-run foreign drug company,"" CNBC's Jim Cramer says.",CNBC,"Fri, 27 Sep 2019 18:51:00 -0400",cramer,Positive,Article
https://www.etftrends.com/innovative-etfs-channel/3-etfs-to-look-into-for-the-5g-revolution/,https://cdn.snapi.dev/images/v1/3/y/3-etfs-to-look-into-for-the-5g-revolution-915x510.jpg,3 ETFs to Look Into for the 5G Revolution,"While they are still in the early stage of implementation, 5G networks will help power a meteoric rise in Internet of Things technology, providing the infrastructure required to carry massive amounts of data, allowing for a smarter and more connected world. The concept is that 5G will be ubiquitous, and someday gadgets like your vacuum cleaner [.",ETF Trends,"Fri, 27 Sep 2019 18:43:47 -0400",,Neutral,Article
https://www.etftrends.com/smart-beta-channel/china-a-shares-etfs-could-find-support-from-major-index-changes/,https://cdn.snapi.dev/images/v1/q/d/whats-next-for-this-china-a-shares-etf.jpg,China A-Shares ETFs Could Find Support from Major Index Changes,"While looking for areas of opportunities, investors may want to consider the overlooked Chinese markets and China A-shares exchange traded funds. “A shares have shown remarkable resilience in the recent volatility, outperforming their Hong Kong based peers considerably,” Luke Oliver, DWS Managing Director, Head of Index Investing, Americas, told ETF Trends.",ETF Trends,"Fri, 27 Sep 2019 18:42:46 -0400",,Positive,Article
https://www.youtube.com/watch?v=ORZZNvqT-Yg,https://cdn.snapi.dev/images/v1/m/q/why-theres-been-an-uptick-in-c-suite-departures.jpg,Why There's Been an Uptick in C-Suite Departures,"Andrew Challenger, vice president at Challenger, Gray & Christmas, takes a look at what's behind the increase in CEO departures.",Bloomberg Technology,"Fri, 27 Sep 2019 18:34:10 -0400",,Neutral,Video
https://www.youtube.com/watch?v=ij_427sGOF4,https://cdn.snapi.dev/images/v1/j/m/impeachment-concerns-and-china-trade-tensions-weigh-on-markets.jpg,Impeachment concerns and China trade tensions weigh on markets,"Cresco Capital Partners Codie Sanchez discusses 
market volatility due to impeachment inquiry and US China trade tensions.",Yahoo Finance,"Fri, 27 Sep 2019 17:54:27 -0400",,Negative,Video
https://www.youtube.com/watch?v=Y12sQFaXKww,https://cdn.snapi.dev/images/v1/m/q/wework-has-a-lot-of-issues-venture-capital-pro.jpg,WeWork has a lot of issues: Venture capital pro,"Sandy Kory, Horizon Partners, and Charlie O'Donnell, Brooklyn Bridge VC, discuss the delayed WeWork IPO and the management changes at the company.",CNBC Television,"Fri, 27 Sep 2019 17:47:15 -0400",,Negative,Video
