news_url,image_url,title,text,source_name,date,topics,sentiment,type
https://www.reuters.com/article/us-usa-trade-china/china-suspends-planned-tariffs-scheduled-for-dec-15-on-some-u-s-goods-idUSKBN1YJ035,https://cdn.snapi.dev/images/v1/z/s/m02d20191215t2i1464323538rlynxmpefbe01yw640.jpg,China suspends planned tariffs scheduled for Dec. 15 on some U.S. goods,China has suspended the planned additional tariffs on some U.S. goods that were meant to be implemented on Dec.,Reuters,"Sat, 14 Dec 2019 23:19:33 -0500",,Positive,Article
https://www.theguardian.com/business/2019/dec/15/amazing-deal-or-capitulation-why-the-us-china-trade-truce-may-not-last,https://cdn.snapi.dev/images/v1/l/4/4000jpgwidth460quality85autoformatfitmaxs371d967c3ef0994aa373984e349f5822.jpg,'Amazing deal' or 'capitulation'? Why the US-China trade truce may not last,"Donald Trump hailed the agreement, but others think it masks a process of deglobalisation as the two superpowers struggle for hegemony",The Guardian,"Sat, 14 Dec 2019 21:57:00 -0500",,Negative,Article
https://www.forbes.com/sites/tomaspray/2019/12/14/trade-deal-a-reason-to-buy/,https://cdn.snapi.dev/images/v1/x/g/0x600.jpg,Trade Deal: A Reason To Buy?,News that a U.S. China trade deal had finally been agreed on helped stocks last week but with few specifics and understandable skepticism from professional traders should you really be buying now?,Forbes,"Sat, 14 Dec 2019 18:41:26 -0500",,Positive,Article
https://www.seeitmarket.com/stock-market-weekend-update-the-visible-economic-modern-family/,https://cdn.snapi.dev/images/v1/h/l/ww222222-1.jpg,Stock Market Weekend Update: The Visible Economic Modern Family,"After a week of back and forth headlines, all seemingly ended well for the Economic Modern Family of stock market ETFs we follow. Oh sure, they still seriously underperform the big guns S&P 500, NASDAQ 100 and the Dow Jones Industrials.",See It Market,"Sat, 14 Dec 2019 17:46:05 -0500",,Positive,Article
https://www.reuters.com/article/us-usa-trade-usmca/mexico-objects-to-labor-enforcement-provision-in-north-american-trade-deal-idUSKBN1YI0KZ,https://cdn.snapi.dev/images/v1/r/v/m02d20191214t2i1464227982rlynxmpefbd0jvw640.jpg,Mexico objects to labor enforcement provision in North American trade deal,"Mexico's deputy foreign minister, Jesus Seade, said on Saturday he sent a letter to the top U.S. trade official expressing surprise and concern over a labor enforcement provision proposed by a U.S.",Reuters,"Sat, 14 Dec 2019 16:52:43 -0500",,Negative,Article
https://www.cnbc.com/2019/12/14/mnuchin-us-isnt-weaponizing-dollar-sanctions-are-alternative-to-war.html,https://cdn.snapi.dev/images/v1/1/0/106076046-1565695759017gettyimages-1159933002.jpeg,"US isn't weaponizing the dollar; sanctions are the alternative to war, Mnuchin says",China and Europe have been promoting their currencies as substitutes for the dollar in the face of expanding U.S. sanctions and protectionist trade policies.,CNBC,"Sat, 14 Dec 2019 11:41:21 -0500",,Neutral,Article
https://www.youtube.com/watch?v=0bHJE1Lutm8,https://cdn.snapi.dev/images/v1/w/a/m02d20191212t2i1463303041rlynxmpefbb1j3w640.jpg,"Investing Insights: ESG Portfolios, Inflation Protection, and AbbVie","In this week’s podcast, Christine Benz discusses her newest ESG model portfolios; Damien Conover on AbbVie’s dividend potential; Alex Bryan with TIPS ETFs to consider; our view on standout boutique Diamond Hill; and a look into our new factor profile tool.",Morningstar,"Sat, 14 Dec 2019 11:00:01 -0500",,Positive,Video
https://www.reuters.com/article/us-qatar-forum-tarde/u-s-mnuchin-says-trade-deal-with-china-to-boost-global-economy-idUSKBN1YI0C9,https://cdn.snapi.dev/images/v1/k/1/m02d20191214t2i1464103294rlynxmpefbd07sw640.jpg,U.S. Mnuchin says trade deal with China to boost global economy,"U.S. Treasury Secretary Steven Mnuchin said on Saturday a ""phase one"" trade deal between the United States and China was ""very good"" for global economic growth, and added that the second phase could come in several steps.",Reuters,"Sat, 14 Dec 2019 08:46:39 -0500",,Positive,Article
https://www.cnbc.com/2019/12/14/santoli-wall-street-prediction-for-next-year-is-likely-wrong.html,https://cdn.snapi.dev/images/v1/k/x/106293735-1576185480079gettyimages-1186606014.jpeg,"Wall Street predicts a high-single-digit gain next year, but history shows that is likely wrong","Since 1928, the S&P has only showed a gain of between 5-10% six out of the 91 calendar years.",CNBC,"Sat, 14 Dec 2019 08:34:14 -0500",,Neutral,Article
https://www.cnbc.com/2019/12/14/mnuchin-says-phase-two-of-china-trade-deal-may-come-in-stages-well-see.html,https://cdn.snapi.dev/images/v1/w/q/106162516-1570108161053rts2qa7j.jpg,Mnuchin says phase two of China trade deal may come in stages: 'We'll see',"The second phase of a trade deal between the U.S. and China may come in stages, according to U.S.",CNBC,"Sat, 14 Dec 2019 08:27:19 -0500",,Positive,Article
