news_url,image_url,title,text,source_name,date,topics,sentiment,type
https://www.reuters.com/article/us-global-markets/asian-funds-seek-a-sheltered-shore-in-u-s-assets-idUSKBN20F02P,https://cdn.snapi.dev/images/v1/m/0/m02d20191126t2i1457022131rlynxmpefap1e4w640-4.jpg,Asian funds seek a sheltered shore in U.S. assets,"Asian shares were under water on Friday as fears over the creeping spread of the coronavirus sent funds fleeing to the sheltered shores of U.S. assets, lifting the dollar to three-year highs.",Reuters,"Thu, 20 Feb 2020 23:52:28 -0500",,Negative,Article
https://www.youtube.com/watch?v=hsk8gYqZEEM,https://cdn.snapi.dev/images/v1/7/y/trumps-india-trip-could-help-seal-administrations-next-trade-deal-street-signs-asia.jpg,Trump’s India trip could help seal administration’s next trade deal,US President Donald Trump is set to visit India on Feb 24.,CNBC International TV,"Thu, 20 Feb 2020 23:12:31 -0500",,Positive,Video
https://www.reuters.com/article/us-global-markets/asia-looks-to-safer-shores-in-u-s-assets-as-virus-spreads-idUSKBN20F02P,https://cdn.snapi.dev/images/v1/m/0/m02d20200221t2i1493116137rlynxmpeg1k08jw640.jpg,Asia looks to safer shores in U.S. assets as virus spreads,"Asian shares were under water on Friday as fears over the creeping spread of the coronavirus sent funds fleeing to the sheltered shores of U.S. assets, lofting the dollar to three-year highs.",Reuters,"Thu, 20 Feb 2020 22:12:13 -0500",,Negative,Article
https://www.reuters.com/article/us-global-oil/oil-prices-slide-as-coronavirus-spread-beyond-china-raises-demand-worries-idUSKBN20F06N,https://cdn.snapi.dev/images/v1/w/i/m02d20200221t2i1493096965rlynxmpeg1k04bw640.jpg,Oil prices slide as coronavirus spread beyond China raises demand worries,"Oil prices fell on Friday with fears for fuel demand growing as the coronavirus epidemic that originated in China spread further beyond the country, while major crude producers stood pat on taking early action to cut output to support the market.",Reuters,"Thu, 20 Feb 2020 21:01:02 -0500",oil,Negative,Article
https://www.youtube.com/watch?v=TWcUw-ZjvZQ,https://cdn.snapi.dev/images/v1/m/q/if-no-good-news-on-coronavirus-expect-more-sell-offs-says-jim-cramer.jpg,"If no good news on coronavirus, expect more sell-offs, says Jim Cramer","Market sell-offs like Thursday's ""can extend the life of a rally,"" the ""Mad Money"" host says.",CNBC Television,"Thu, 20 Feb 2020 19:58:42 -0500","cramer,madmoney",Negative,Video
https://www.youtube.com/watch?v=hX7aIcVfZp8,https://cdn.snapi.dev/images/v1/m/q/jim-cramer-an-odd-day-for-the-market-to-take-a-dive.jpg,Jim Cramer: An 'odd day for the market to take a dive',"Market sell-offs like Thursday's ""can extend the life of a rally,"" the ""Mad Money"" host says.",CNBC Television,"Thu, 20 Feb 2020 19:11:46 -0500","cramer,madmoney",Negative,Video
https://www.youtube.com/watch?v=x5vaF2omnvE,https://cdn.snapi.dev/images/v1/j/2/what-investors-should-look-for-in-the-market-as-coronavirus-concerns-grow.jpg,What investors should look for in the market as coronavirus concerns grow,"After hitting record highs Wednesday, stocks dropped on Thursday as coronavirus concerns resurface.",Yahoo Finance,"Thu, 20 Feb 2020 18:30:46 -0500",,Negative,Video
https://www.cnbc.com/2020/02/20/coronavirus-air-travel-demand-set-to-decline-for-first-time-since-2009.html,https://cdn.snapi.dev/images/v1/1/0/106401212-1582231068385rts313hv.jpg,Coronavirus to cost airlines more than $29 billion in revenue this year,"Air travel demand is set to decline for the first time in more than a decade because of coronavirus, a trade group warned.",CNBC,"Thu, 20 Feb 2020 18:08:59 -0500",,Negative,Article
https://www.youtube.com/watch?v=orfCpYHExRQ,https://cdn.snapi.dev/images/v1/m/q/jp-morgans-bubble-warning.jpg,JP Morgan's 'bubble' warning,"Marko Kolanovic, JPMorgan global head of macro quantitative and derivatives strategy on whether the market is in a bubble.",CNBC Television,"Thu, 20 Feb 2020 17:51:45 -0500",,Negative,Video
https://www.youtube.com/watch?v=-9le4dHNvnM,https://cdn.snapi.dev/images/v1/m/q/did-the-market-just-shoot-off-a-giant-warning-flare.jpg,Did the market just shoot off a giant warning flare?,"Stocks sell off but rebound into the close. With CNBC's Brian Sullivan and the Fast Money traders, Tim Seymour, Chris Verrone, Karen Finerman and Guy Adami.",CNBC Television,"Thu, 20 Feb 2020 17:50:38 -0500",,Negative,Video
https://www.youtube.com/watch?v=QsDw6QFHF6E,https://cdn.snapi.dev/images/v1/u/5/fmr-fed-vice-chair-on-coronavirus-interest-rates-and-the-us-economy.jpg,"Fmr. Fed vice chair on coronavirus, interest rates and the US economy","Former Fed Vice Chair Donald Kohn discusses the impact of the coronavirus on the global economy, interest rates, and the U.S.",CNBC Television,"Thu, 20 Feb 2020 17:22:12 -0500",,Neutral,Video
https://www.youtube.com/watch?v=NPPxWBWw9Rs,https://cdn.snapi.dev/images/v1/m/q/markets-a-little-squirelly-today-saut.jpg,Markets a 'little squirelly' today: Saut,"Jeff Saut, Capital Wealth Planning; Paul Hickey, Bespoke Investment Group; and CNBC Contributor Stephanie Link discuss the day's market activity at the close.",CNBC Television,"Thu, 20 Feb 2020 16:57:55 -0500",,Negative,Video
https://www.gurufocus.com/news/1045841/us-indexes-close-lower-thursday,https://cdn.snapi.dev/images/v1/c/u/0x600-2.jpg,US Indexes Close Lower Thursday (Feb 20),"The Dow Jones Industrial Average closed at 29,219.98 on Thursday with a loss of 128.05 points or -0.44%.",GuruFocus,"Thu, 20 Feb 2020 16:49:16 -0500",,Negative,Article
https://www.youtube.com/watch?v=WbtrZMyFcYc,https://cdn.snapi.dev/images/v1/p/m/why-bloomberg-cant-shed-his-wall-street-baggage.jpg,Why Bloomberg can't shed his Wall Street baggage,"#MikeBloomberg #2020elction #Nevadadebate
Mike Bloomberg wants to run for president on his record as New York City mayor and philanthropist funding many Democratic causes.",Yahoo Finance,"Thu, 20 Feb 2020 16:39:42 -0500",,Neutral,Video
https://www.youtube.com/watch?v=fbQ7gfBfqMI,https://cdn.snapi.dev/images/v1/a/2/stocks-fall-on-coronavirus-fears-global-growth-concerns.jpg,"Stocks fall on coronavirus fears, global growth concerns",FOX Business' Jackie DeAngelis discusses why investors were spurred to sell stocks over coronavirus fears on the floor of the New York Stock Exchange.,Fox Business,"Thu, 20 Feb 2020 16:31:03 -0500",,Negative,Video
https://investorplace.com/2020/02/stock-market-today-coronavirus-continues-to-hit-companies/,https://cdn.snapi.dev/images/v1/3/v/ip-stockmarkettoday1600-300x169.jpg,Stock Market Today: Coronavirus Continues to Hit Companies,"Morgan Stanley is buying E*Trade, while L Brands privatizes Victoria's Secret. Here's what happened in the stock market today.",InvestorPlace,"Thu, 20 Feb 2020 16:27:49 -0500",,Negative,Article
https://investorplace.com/2020/02/coronavirus-fears-plagued-the-dow-jones-today-as-tech-faltered/,https://cdn.snapi.dev/images/v1/t/q/106392050-1581696223082masks.jpg,Dow Jones Today: The Coronavirus Takes a Toll,"For a while, it has felt as though U.S. equities have been immune to the COVID-19 outbreak.",InvestorPlace,"Thu, 20 Feb 2020 16:17:06 -0500",,Negative,Article
https://247wallst.com/investing/2020/02/20/6-reasons-stocks-sold-off-sharply-on-thursday-sort-of/,https://cdn.snapi.dev/images/v1/e/t/etf41-38.jpg,"6 Reasons Stocks Sold Off Sharply on Thursday, Sort Of",When stocks rise day in and day out it can get easy to feel panicked or spooked when there is a sudden large drop.,24/7 Wall Street,"Thu, 20 Feb 2020 16:12:07 -0500",,Negative,Article
https://www.cnbc.com/2020/02/20/what-happened-to-the-stock-market-thursday-stocks-fall-in-volatile-trading.html,https://cdn.snapi.dev/images/v1/e/e/106367132-1580487252387rts2yece.jpg,Here's what happened to the stock market on Thursday (Feb 20),"A wave of risk-off sentiment, coupled with some technical factors, pressured the broader stock market.",CNBC,"Thu, 20 Feb 2020 16:09:07 -0500",,Negative,Article
https://www.marketwatch.com/story/stocks-end-lower-but-pare-early-losses-2020-02-20,https://cdn.snapi.dev/images/v1/w/8/106216647-1572551374530gettyimages-1179069735.jpeg,Stocks end lower but pare early losses,"Stocks ended lower Thursday, with the S&P 500 and Nasdaq Composite pulling back from record finishes posted a day earlier.",Market Watch,"Thu, 20 Feb 2020 16:04:14 -0500",,Negative,Article
https://www.cnbc.com/2020/02/20/outlook-for-friday-existing-home-sales-deere-earnings-and-pmi-readings.html,https://cdn.snapi.dev/images/v1/t/l/106065766-1565186446619gettyimages-1143121585.jpeg,"Existing home sales, Deere earnings and PMI readings: 3 things to watch for on Friday",Here's what you need to know about Friday before you hit the door.,CNBC,"Thu, 20 Feb 2020 15:47:00 -0500",,Neutral,Article
https://www.marketwatch.com/story/oil-futures-finish-higher-with-us-prices-up-a-second-straight-session-2020-02-20,https://cdn.snapi.dev/images/v1/o/i/oil41-4.jpg,"Oil futures finish higher, with U.S. prices up a second straight session","Oil futures settled higher on Thursday asU.S. government data showed a smaller-than-expected weekly climb in domestic crude inventories, along with declines in gasoline and distillate stockpiles.",Market Watch,"Thu, 20 Feb 2020 14:46:56 -0500",oil,Positive,Article
https://www.youtube.com/watch?v=9fd-a9JFkWY,https://cdn.snapi.dev/images/v1/a/o/aoskw212ef-1.jpg,There will be bounce back in second quarter despite coronavirus: Strategist,"CNBC's ""Power Lunch"" team discusses markets amid the coronavirus outbreak with Art Hogan of National Securities and Eric Marshall, Hodges Fund.",CNBC Television,"Thu, 20 Feb 2020 14:46:48 -0500",earnings,Positive,Video
https://investorplace.com/2020/02/wall-street-is-immune-to-the-coronavirus/,https://cdn.snapi.dev/images/v1/i/d/wall-street-sign-american-flags-300x169.jpg,Wall Street Is Immune to the Coronavirus,"Apple's warning scared investors early Tuesday, but the coronavirus appears to just be a hiccup in a strong, long-lasting bull market. 
The post Wall Street Is Immune to the Coronavirus appeared first on InvestorPlace.",InvestorPlace,"Thu, 20 Feb 2020 14:44:05 -0500",,Positive,Article
https://www.cnbc.com/2020/02/20/where-investing-pros-are-turning-for-yield-every-rock-has-been-turned-over-at-least-three-times.html,https://cdn.snapi.dev/images/v1/x/9/106392492-1581709423926gettyimages-1198804620.jpeg,Where investing pros are turning for yield: 'Every rock has been turned over at least three times',"Super low interest rates has made the hunt for yield even harder, and investors are willing to go even further afield than usual.",CNBC,"Thu, 20 Feb 2020 14:15:16 -0500",,Neutral,Article
https://www.reuters.com/article/us-usa-stocks/mounting-coronavirus-fears-knockdown-wall-street-idUSKBN20E1QD,https://cdn.snapi.dev/images/v1/i/p/m02d20200220t2i1492935443rlynxmpeg1j16fw640.jpg,Mounting coronavirus fears knockdown Wall Street,"U.S. stock indexes fell on Thursday, dragged down by technology heavyweights, as investors fretted over the rising number of coronavirus cases in China and other countries as well as the potential economic damage from the epidemic.",Reuters,"Thu, 20 Feb 2020 13:48:53 -0500",,Negative,Article
https://www.marketwatch.com/story/gold-futures-mark-highest-settlement-in-7-years-2020-02-20,https://cdn.snapi.dev/images/v1/q/c/fkdensn22-1.jpg,Gold futures mark highest settlement in 7 years,Gold futures climbed on Thursday for a sixth consecutive session to log their highest settlement since February 2013.,Market Watch,"Thu, 20 Feb 2020 13:39:36 -0500",gold,Positive,Article
https://www.youtube.com/watch?v=wNMaY0kmw0E,https://cdn.snapi.dev/images/v1/m/q/reasonable-to-expect-market-pullback-kari-firestone.jpg,Reasonable to expect market pullback: Kari Firestone,"Josh Brown, Ritholtz Wealth Management, and Kari Firestone, Aureus Asset Management CEO, join 'Fast Money Halftime Report' to discuss the state of the markets after the Dow fell more than 200 points.",CNBC Television,"Thu, 20 Feb 2020 13:29:00 -0500",,Negative,Video
https://www.marketwatch.com/story/dow-sp-500-sell-off-despite-positive-nyse-breadth-2020-02-20,https://cdn.snapi.dev/images/v1/a/m/m02d20191126t2i1457022131rlynxmpefap1e4w640.jpg,"Dow, S&P 500 sell off despite positive NYSE breadth","Although the Dow Jones Industrial Average DJIA, -0.63% and the S&P 500 SPX, -0.63% are falling 0.7% in afternoon trading, the NYSE is leaning to the bullish side.",Market Watch,"Thu, 20 Feb 2020 13:27:01 -0500",,Negative,Article
https://www.forbes.com/sites/jonmarino/2020/02/20/apps-are-taking-over-wall-street/,https://cdn.snapi.dev/images/v1/c/1/apps-are-taking-over-wall-street.jpg,Apps Are Taking Over Wall Street,"Morgan Stanley is reshaping its business with the $13 billion acquisition of E*Trade. But the next generation of E*Trades have already scaled up a big user base through app stores, and may soon be attractive M&A targets, too.",Forbes,"Thu, 20 Feb 2020 12:52:07 -0500",,Neutral,Article
https://www.youtube.com/watch?v=qQod93bXJLE,https://cdn.snapi.dev/images/v1/k/c/fed-minutes-show-rates-likely-to-stay-put-how-should-investors-protect-themselves.jpg,"Fed minutes show rates likely to stay put, how should investors protect themselves?","Despite mentioning the dangers of the coronavirus, the Fed are prepared to hold interest rates steady at the current low level.",Yahoo Finance,"Thu, 20 Feb 2020 12:45:37 -0500",,Neutral,Video
https://www.reuters.com/article/us-usa-economy/u-s-labor-market-remains-strong-manufacturing-likely-stabilizing-idUSKBN20E1UQ,https://cdn.snapi.dev/images/v1/m/0/m02d20200220t2i1492885082rlynxmpeg1j199w640.jpg,U.S. labor market remains strong; manufacturing likely stabilizing,"The number of Americans filing for unemployment benefits rose modestly last week, suggesting sustained labor market strength that could help to support the economy amid risks from the coronavirus and weak business investment.",Reuters,"Thu, 20 Feb 2020 12:39:58 -0500",,Positive,Article
https://www.etftrends.com/multi-asset-channel/fed-minutes-show-interest-rates-could-remain-unchanged-for-some-time/,https://cdn.snapi.dev/images/v1/q/j/fed-minutes-show-interest-rates-could-remain-unchanged-for-some-time-915x510.jpg,Fed Minutes Show Interest Rates Could Remain Unchanged,"The Federal Reserve reversed course from 2018 in 2019 by instituting three consecutive rate cuts and then staying put at its last policy meeting at the end of January. The minutes for that meeting were released on Wednesday, which suggests that the Fed may not move on rates for some time.",ETF Trends,"Thu, 20 Feb 2020 11:56:02 -0500",,Neutral,Article
https://www.reuters.com/article/us-usa-stocks/wall-street-drops-more-than-1-as-coronavirus-fears-grow-idUSKBN20E1QD,https://cdn.snapi.dev/images/v1/a/1/m02d20200220t2i1492935443rlynxmpeg1j16fw640.jpg,Wall Street drops more than 1% as coronavirus fears grow,"U.S. stock indexes fell more than 1% on Thursday, with technology stocks among the hardest hit as investors weigh how bad the economic damage will be from the coronavirus outbreak as the number of cases rise outside of China.",Reuters,"Thu, 20 Feb 2020 11:48:25 -0500",,Negative,Article
https://www.reuters.com/article/us-global-oil/oil-prices-rise-on-u-s-gasoline-stock-draw-smaller-than-expected-gain-in-crude-inventories-idUSKBN20E07N,https://cdn.snapi.dev/images/v1/o/i/oil13-5.jpg,"Oil prices rise on U.S. gasoline stock draw, smaller-than-expected gain in crude inventories",Oil prices rose further on Thursday after a U.S. report showed a draw in gasoline inventories and a much smaller-than-anticipated rise in crude stocks.,Reuters,"Thu, 20 Feb 2020 11:42:14 -0500",oil,Positive,Article
https://www.marketwatch.com/story/dow-falls-more-than-300-points-and-nasdaq-suddenly-skids-16-lower-in-late-morning-thursday-action-2020-02-20,https://cdn.snapi.dev/images/v1/e/y/iush25-1.jpg,Dow falls more than 300 points and Nasdaq suddenly skids 1.6% lower in late-morning Thursday action,"U.S. stock-market benchmarks late-morning Thursday skidded sharply lower, driving the indexes to intraday lows, with no apparent cause prompting the move.",Market Watch,"Thu, 20 Feb 2020 11:40:43 -0500",,Negative,Article
https://www.cnbc.com/2020/02/20/us-futures-point-to-slightly-lower-open-after-new-highs-on-wall-street.html,https://cdn.snapi.dev/images/v1/4/m/106367598-1580502076155gettyimages-1202297769.jpeg,"Dow drops 200 points, S&P 500 and Nasdaq pull back from record highs","Stocks fell on Thursday, giving back some of the gains from the previous session that led two of the three major indexes to record highs.",CNBC,"Thu, 20 Feb 2020 11:30:02 -0500",,Negative,Article
https://www.cnbc.com/2020/02/20/americas-manufacturing-recession-looks-like-it-could-be-over.html,https://cdn.snapi.dev/images/v1/m/a/106189480-1571399687651rts2rp2x.jpg,America's manufacturing recession looks like it could be over,Indicators this week from the key Philadelphia and New York Federal Reserve districts showed a sharp rebound that far exceeded Wall Street expectations.,CNBC,"Thu, 20 Feb 2020 11:25:55 -0500",,Positive,Article
https://www.cnbc.com/2020/02/20/gold-surges-to-7-year-high-as-investors-seek-safety-trade.html,https://cdn.snapi.dev/images/v1/1/0/106071584-1565363694999gettyimages-951079756.jpeg,Gold surges to 7-year high as investors seek safety trade,Gold is trading at a 7-year high as investors pile into safety trades amid ongoing fears over the impact of the coronavirus outbreak.,CNBC,"Thu, 20 Feb 2020 11:01:44 -0500",gold,Positive,Article
