news_url,image_url,title,text,source_name,date,topics,sentiment,type
https://www.reuters.com/article/us-funds-guggenheim/guggenheims-minerd-says-aggressive-fed-moves-can-delay-recession-but-not-avoid-it-idUSKBN1W307R,https://cdn.snapi.dev/images/v1/k/1/m02d20190918t2i1431062691rlynxmpef8h066w640.jpg,"Guggenheim's Minerd says aggressive Fed moves can delay recession, but not avoid it","Guggenheim Partners global chief investment officer Scott Minerd warned on Tuesday the firm's recession forecast model showed a 58% chance of the economy being in a recession by mid-2020, and a 77% chance of one beginning in the next 24 months.",Reuters,"Tue, 17 Sep 2019 22:25:26 -0400",,Negative,Article
https://www.cnbc.com/2019/09/18/oil-markets-saudi-arabia-oil-production-in-focus.html,https://cdn.snapi.dev/images/v1/g/r/103298504-gettyimages-73375803.jpg,Oil extends losses after Saudi Arabia to restore output by end September,"Oil prices extended their losses from the previous session on Wednesday, after Saudi Arabia's energy minister said the Kingdom will restore lost oil production by the end of the month.",CNBC,"Tue, 17 Sep 2019 21:25:00 -0400",oil,Negative,Article
https://www.reuters.com/article/us-global-markets/oil-recedes-on-saudi-supply-reassurance-investor-focus-shifts-to-fed-idUSKBN1W303M,https://cdn.snapi.dev/images/v1/6/n/m02d20190918t2i1431042440rlynxmpef8h04bw640.jpg,"Oil recedes on Saudi supply reassurance, investor focus shifts to Fed",Oil prices cooled on Wednesday as Saudi Arabia said the kingdom had fully restored its oil supply following attacks on its crude facilities although caution ahead of an expected U.S. interest rate cut kept wider financial markets in tight ranges.,Reuters,"Tue, 17 Sep 2019 21:03:51 -0400",oil,Neutral,Article
https://www.youtube.com/watch?v=1YwhHTk2HB0,https://cdn.snapi.dev/images/v1/j/r/nancy-pelosi-talks-trade-deals-health-care-antitrust-probes-and-more-in-wide-ranging-interview-wit.jpg,"Nancy Pelosi talks trade deals, health care, antitrust probes and more in wide-ranging interview wit",House Speaker Nancy Pelosi explains where Congress stands on President Donald Trump's North American trade deal and a path to realizing health care for all.,CNBC Television,"Tue, 17 Sep 2019 20:38:40 -0400",,Neutral,Video
https://www.youtube.com/watch?v=nnkiOROwkS8,https://cdn.snapi.dev/images/v1/e/d/edxw2ss-1.jpg,Investing Strategies: Tech Trends And How To Follow Market Rotation,The stock market rally is showing resilience despite negative headlines.,Investors Business Daily,"Tue, 17 Sep 2019 20:03:09 -0400",,Positive,Video
https://www.youtube.com/watch?v=d0bl-VLBG74,https://cdn.snapi.dev/images/v1/e/t/stand-pat-even-if-bulls-dont-get-what-they-want-from-the-fed-says-jim-cramer.jpg,"'Stand pat,' even if bulls don't get what they want from the Fed, says Jim Cramer","Cramer thinks investors need to stand pat, even if the bulls don't get what they want from the Fed tomorrow.",CNBC Television,"Tue, 17 Sep 2019 18:53:51 -0400","cramer,madmoney",Neutral,Video
https://www.youtube.com/watch?v=LFm0WTXSYJ4,https://cdn.snapi.dev/images/v1/h/l/technician-transports-are-driving-higher-heres-what-the-charts-say.jpg,"Technician: Transports are driving higher, here's what the charts say",Strategas' Chris Verrone on whether transports will continue to drive higher.,CNBC Television,"Tue, 17 Sep 2019 18:23:25 -0400",tanalysis,Positive,Video
https://www.youtube.com/watch?v=zchKY6elF9E,https://cdn.snapi.dev/images/v1/9/k/top-strategist-momentum-meltdown-could-spell-recession.jpg,Top strategist: Momentum meltdown could spell recession,Morgan Stanley's Mike Wilson on whether a market breakdown is coming.,CNBC Television,"Tue, 17 Sep 2019 17:57:43 -0400",,Negative,Video
https://www.youtube.com/watch?v=LIrqgK2oXxs,https://cdn.snapi.dev/images/v1/0/6/what-should-investors-expect-from-tomorrows-fed-decision.jpg,What should investors expect from tomorrow's Fed decision,The Fed meeting kicks off.,CNBC Television,"Tue, 17 Sep 2019 17:51:18 -0400",,Neutral,Video
https://www.cnbc.com/2019/09/17/jeffrey-gundlach-says-interest-rates-have-bottomed-for-2019.html,https://cdn.snapi.dev/images/v1/9/k/105914423-1557923997469nup-186903-1493.jpg,'Bond King' Jeffrey Gundlach says interest rates have bottomed for the year,DoubleLine CEO Jeffrey Gundlach believes the bottom for interest rates is in for 2019.,CNBC,"Tue, 17 Sep 2019 17:51:00 -0400",,Neutral,Article
