news_url,image_url,title,text,source_name,date,topics,sentiment,type,tickers
https://www.fool.com/investing/2020/09/25/apple-decides-to-waive-30-cut-of-paid-events-on-fa/,https://cdn.snapi.dev/images/v1/g/c/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5930532fvideo-games-mobile-cellphone-getty-8117jpgw700opresize.jpg,"Apple Decides to Waive 30% Cut of Paid Events on Facebook, but Only for 3 Months",It's part of a widening dispute developers are having with Apple's distribution policies.,The Motley Fool,"Fri, 25 Sep 2020 17:14:00 -0400",,Neutral,Article,"AAPL,FB"
https://www.cnet.com/news/apple-halts-fee-on-facebook-paid-online-events/,https://cdn.snapi.dev/images/v1/c/n/cnet-promo-apple-facebook-google-amazon-22.jpg,Apple halts fee on Facebook paid online events,The events are designed to support small businesses during the COVID-19 pandemic.,CNET,"Fri, 25 Sep 2020 16:38:27 -0400",,Neutral,Article,"AAPL,FB"
https://www.forbes.com/sites/rachelsandler/2020/09/25/apple-temporarily-delays-30-fee-for-facebook-events/,https://cdn.snapi.dev/images/v1/a/p/apple-temporarily-delays-30-fee-for-facebook-events.jpg,Apple Temporarily Delays 30% Fee For Facebook Events,Tech companies large and small are in revolt over Apple’s policies.,Forbes,"Fri, 25 Sep 2020 14:09:19 -0400",,Neutral,Article,"FB,AAPL"
https://investorplace.com/2020/09/3-big-reasons-to-buy-the-september-dip-in-fb-stock/,https://cdn.snapi.dev/images/v1/s/9/gettyimages-1140405810jpgw600.jpg,3 Big Reasons to Buy the September Dip in Facebook Stock,"Near-term weakness is nothing more than a long-term buying opportunity in FB stock, which could rally 25% in 12 months.  
The post 3 Big Reasons to Buy the September Dip in Facebook Stock appeared first on InvestorPlace.",InvestorPlace,"Fri, 25 Sep 2020 12:11:02 -0400",,Positive,Article,FB
https://www.reuters.com/article/us-facebook-apple-antitrust/facebook-events-service-gets-temporary-exemption-from-apple-app-store-fees-blog-post-idUSKCN26G2IK,https://cdn.snapi.dev/images/v1/k/r/m02d20200925t2i1534934851w940fhfwllplsqrlynxnpeg8o1kj.jpg,Facebook events service gets temporary exemption from Apple App Store fees: blog post,"Facebook Inc said on Friday that businesses running paid online events on its iOS app would not need to pay a 30% fee to Apple for the remainder of 2020, temporarily defusing a standoff between the two tech giants.",Reuters,"Fri, 25 Sep 2020 12:08:00 -0400",,Neutral,Article,"FB,AAPL"
https://techcrunch.com/2020/09/25/facebook-vs-apple-revisited/,https://cdn.snapi.dev/images/v1/g/e/gettyimages-1194141073jpgw600-2.jpg,Apple is (temporarily) waiving its App Store fee for Facebook’s online events,"Last month, Facebook introduced support for paid online events — and since many of the businesses offering those events have struggled during the coronavirus pandemic, the company also said it would not collect fees for the next year. At the same time, it complained that Apple had “dismissed” its requests to waive the App Store’s […]",TechCrunch,"Fri, 25 Sep 2020 12:00:03 -0400",,Neutral,Article,"FB,AAPL"
https://www.cnbc.com/2020/09/25/apple-temporarily-reverses-decision-to-take-fees-for-facebook-events.html,https://cdn.snapi.dev/images/v1/b/g/105146905-untitled-1.jpg,"Apple backs down on event fees, but Facebook still isn't happy",Facebook said Apple temporarily reversed its decision to take a 30% cut of sales from small businesses hosting paid events through Facebook.,CNBC,"Fri, 25 Sep 2020 12:00:01 -0400",,Neutral,Article,"AAPL,FB"
https://www.fool.com/investing/2020/09/25/better-buy-facebook-vs-twitter/,https://cdn.snapi.dev/images/v1/y/p/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5924172fgettyimages-1201792304jpgw700opresize.jpg,Better Buy: Facebook vs. Twitter,Which of these prominent social media stocks is a more profitable investment?,The Motley Fool,"Fri, 25 Sep 2020 09:15:00 -0400",,Neutral,Article,"FB,TWTR"
https://www.reuters.com/article/us-tech-advertising/social-media-deal-earns-advertisers-likes-but-not-yet-all-their-dollars-idUSKCN26G1WX,https://cdn.snapi.dev/images/v1/m/0/m02d20200925t2i1534907375w940fhfwllplsqrlynxnpeg8o14i.jpg,"Social media deal earns advertisers' 'likes', but not yet all their dollars","Advertisers who boycotted social media are not all rushing back, despite an agreement by Facebook, YouTube and Twitter on how to curb harmful content online.",Reuters,"Fri, 25 Sep 2020 08:25:00 -0400",,Neutral,Article,"FB,TWTR"
https://www.reuters.com/article/us-facebook-oversight/facebook-critics-launch-rival-oversight-board-idUSKCN26G1R6,https://cdn.snapi.dev/images/v1/5/l/m02d20200925t2i1534901476w940fhfwllplsqrlynxnpeg8o10t.jpg,Facebook critics launch rival oversight board,"Critics of Facebook Inc, including the architects of an advertising boycott against the company, on Friday launched a rival oversight board to review the company's content moderation practices.",Reuters,"Fri, 25 Sep 2020 07:37:00 -0400",,Neutral,Article,FB
https://www.fastcompany.com/90546084/facebook-augmented-reality-glasses-biggest-challenges-trust,https://cdn.snapi.dev/images/v1/k/c/p-1-exclusive-facebook-opens-the-kimono-on-its-development-of-ar-glasses.jpg,The biggest hurdle to Facebook’s bold vision for AR glasses is trust,"The project’s chief scientist speaks about the challenges of creating a computing system that integrates with your world—in the hope that you might eventually trust Facebook enough to wear it on your face.
Imagine your smartphone morphing to wrap around your eyes.",Fast Company,"Fri, 25 Sep 2020 06:00:27 -0400",product,Neutral,Article,FB
